,res,resnet_model,lr,weight_decay,batchsize,model_n,ACC,LogLoss,ACC_SPH_9,ACC_BH_n4_M8,ACC_BH_n2_M10,ACC_BH_n4_M10,ACC_BH_n6_M10,ACC_BH_n4_M12,Epochs,Training time,Time
42,100,ResNet18,0.01,0.5,512,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
43,100,ResNet18,0.01,0.5,512,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
44,100,ResNet18,0.01,0.5,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
45,100,ResNet18,0.01,0.5,1024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
46,100,ResNet18,0.01,0.5,1024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
47,100,ResNet18,0.01,0.5,1024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
48,100,ResNet18,0.1,0.0,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
49,100,ResNet18,0.1,0.0,256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
50,100,ResNet18,0.1,0.0,256,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
51,100,ResNet18,0.1,0.0,256,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
52,100,ResNet18,0.1,0.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
53,100,ResNet18,0.1,0.0,512,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
54,100,ResNet18,0.1,0.0,512,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
55,100,ResNet18,0.1,0.0,512,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
56,100,ResNet18,0.1,0.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
57,100,ResNet18,0.1,0.0,1024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
58,100,ResNet18,0.1,0.0,1024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
59,100,ResNet18,0.1,0.0,1024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
60,100,ResNet18,0.1,0.5,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
61,100,ResNet18,0.1,0.5,256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
62,100,ResNet18,0.1,0.5,256,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
63,100,ResNet18,0.1,0.5,256,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
64,100,ResNet18,0.1,0.5,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
65,100,ResNet18,0.1,0.5,512,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
66,100,ResNet18,0.1,0.5,512,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
67,100,ResNet18,0.1,0.5,512,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
68,100,ResNet18,0.1,0.5,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
69,100,ResNet18,0.1,0.5,1024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
70,100,ResNet18,0.1,0.5,1024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
71,100,ResNet18,0.1,0.5,1024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
72,100,Resnet34,0.001,0.0,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
73,100,Resnet34,0.001,0.0,256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
74,100,Resnet34,0.001,0.0,256,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
75,100,Resnet34,0.001,0.0,256,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
76,100,Resnet34,0.001,0.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
77,100,Resnet34,0.001,0.0,512,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
78,100,Resnet34,0.001,0.0,512,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
79,100,Resnet34,0.001,0.0,512,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
80,100,Resnet34,0.001,0.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
81,100,Resnet34,0.001,0.0,1024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
82,100,Resnet34,0.001,0.0,1024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
83,100,Resnet34,0.001,0.0,1024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
84,100,Resnet34,0.001,0.5,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
85,100,Resnet34,0.001,0.5,256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
86,100,Resnet34,0.001,0.5,256,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
87,100,Resnet34,0.001,0.5,256,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
88,100,Resnet34,0.001,0.5,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
89,100,Resnet34,0.001,0.5,512,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
90,100,Resnet34,0.001,0.5,512,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
91,100,Resnet34,0.001,0.5,512,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
92,100,Resnet34,0.001,0.5,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
93,100,Resnet34,0.001,0.5,1024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
94,100,Resnet34,0.001,0.5,1024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
95,100,Resnet34,0.001,0.5,1024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
96,100,Resnet34,0.01,0.0,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
97,100,Resnet34,0.01,0.0,256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
98,100,Resnet34,0.01,0.0,256,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
99,100,Resnet34,0.01,0.0,256,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
100,100,Resnet34,0.01,0.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
101,100,Resnet34,0.01,0.0,512,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
102,100,Resnet34,0.01,0.0,512,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
103,100,Resnet34,0.01,0.0,512,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
104,100,Resnet34,0.01,0.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
105,100,Resnet34,0.01,0.0,1024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
106,100,Resnet34,0.01,0.0,1024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
107,100,Resnet34,0.01,0.0,1024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
108,100,Resnet34,0.01,0.5,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
109,100,Resnet34,0.01,0.5,256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
110,100,Resnet34,0.01,0.5,256,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
111,100,Resnet34,0.01,0.5,256,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
112,100,Resnet34,0.01,0.5,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
113,100,Resnet34,0.01,0.5,512,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
114,100,Resnet34,0.01,0.5,512,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
115,100,Resnet34,0.01,0.5,512,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
116,100,Resnet34,0.01,0.5,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
117,100,Resnet34,0.01,0.5,1024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
118,100,Resnet34,0.01,0.5,1024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
119,100,Resnet34,0.01,0.5,1024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
120,100,Resnet34,0.1,0.0,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
121,100,Resnet34,0.1,0.0,256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
122,100,Resnet34,0.1,0.0,256,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
123,100,Resnet34,0.1,0.0,256,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
124,100,Resnet34,0.1,0.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
125,100,Resnet34,0.1,0.0,512,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
126,100,Resnet34,0.1,0.0,512,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
127,100,Resnet34,0.1,0.0,512,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
128,100,Resnet34,0.1,0.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
129,100,Resnet34,0.1,0.0,1024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
130,100,Resnet34,0.1,0.0,1024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
131,100,Resnet34,0.1,0.0,1024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
132,100,Resnet34,0.1,0.5,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
133,100,Resnet34,0.1,0.5,256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
134,100,Resnet34,0.1,0.5,256,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
135,100,Resnet34,0.1,0.5,256,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
136,100,Resnet34,0.1,0.5,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
137,100,Resnet34,0.1,0.5,512,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
138,100,Resnet34,0.1,0.5,512,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
139,100,Resnet34,0.1,0.5,512,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
140,100,Resnet34,0.1,0.5,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
141,100,Resnet34,0.1,0.5,1024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
142,100,Resnet34,0.1,0.5,1024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
143,100,Resnet34,0.1,0.5,1024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
144,200,ResNet18,0.001,0.0,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
145,200,ResNet18,0.001,0.0,256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
146,200,ResNet18,0.001,0.0,256,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
147,200,ResNet18,0.001,0.0,256,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
148,200,ResNet18,0.001,0.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
149,200,ResNet18,0.001,0.0,512,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
150,200,ResNet18,0.001,0.0,512,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
151,200,ResNet18,0.001,0.0,512,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
152,200,ResNet18,0.001,0.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
153,200,ResNet18,0.001,0.0,1024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
154,200,ResNet18,0.001,0.0,1024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
155,200,ResNet18,0.001,0.0,1024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
156,200,ResNet18,0.001,0.5,256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
157,200,ResNet18,0.001,0.5,256,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
158,200,ResNet18,0.001,0.5,256,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,time,0.0
