,res,resnet_model,lr,weight_decay,batchsize,model_n,ACC,LogLoss,ACC_SPH_9,ACC_BH_n4_M8,ACC_BH_n2_M10,ACC_BH_n4_M10,ACC_BH_n6_M10,ACC_BH_n4_M12,Epochs,Training time,Time
60,50,ResNet18,0.1,0.5,256,0,0.16666666666666666,1.7918994206820151,1.0,0.0,0.0,0.0,0.0,0.0,35.0,0:12:41.386924,14538496.116904547
61,50,ResNet18,0.1,0.5,256,1,0.16666666666666666,1.79233043559617,0.0,0.0,0.0,0.0,1.0,0.0,36.0,0:12:19.028923,14539236.553193657
62,50,ResNet18,0.1,0.5,256,2,0.16666666666666666,1.7923649745026766,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0:08:42.376894,14539760.553719502
63,50,ResNet18,0.1,0.5,256,3,0.16666666666666666,1.7920555453266662,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0:08:25.220941,14540267.386864746
64,50,ResNet18,0.1,0.5,512,0,0.16666666666666666,1.791933299454137,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0:03:22.296957,14540471.083978428
65,50,ResNet18,0.1,0.5,512,1,0.16666666666666666,1.7921390899607086,0.0,0.0,1.0,0.0,0.0,0.0,43.0,0:14:02.878160,14541315.355679829
66,50,ResNet18,0.1,0.5,512,2,0.16666666666666666,1.7927582856154707,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0:04:16.600796,14541573.549638985
67,50,ResNet18,0.1,0.5,512,3,0.16666666666666666,1.7920171920148422,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0:05:19.751256,14541894.902651656
68,50,ResNet18,0.1,0.5,1024,0,0.16666666666666666,1.791819380185925,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0:03:13.745858,14542090.2609611
69,50,ResNet18,0.1,0.5,1024,1,0.16666666666666666,1.79256372769261,0.0,0.0,0.0,1.0,0.0,0.0,39.0,0:10:38.416467,14542730.117427604
70,50,ResNet18,0.1,0.5,1024,2,0.16666666666666666,1.7918209537017584,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0:04:03.587197,14542975.319817359
71,50,ResNet18,0.1,0.5,1024,3,0.16666666666666666,1.7919831127575416,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0:10:50.645529,14543627.572672488
72,50,Resnet34,0.001,0.0,256,0,0.6029444444444444,0.917457823176964,0.925,0.784,0.6066666666666667,0.010666666666666666,0.4023333333333333,0.889,38.0,0:14:36.745179,14544506.042709092
