,res,resnet_model,lr,weight_decay,batchsize,model_n,ACC,LogLoss,ACC_SPH_9,ACC_BH_n4_M8,ACC_BH_n2_M10,ACC_BH_n4_M10,ACC_BH_n6_M10,ACC_BH_n4_M12,Epochs,Training time,Time
42,100,Resnet34,0.01,0,512,2,0.5006111111111111,1.259223458070166,0.9713333333333334,0.458,0.48633333333333334,0.06233333333333333,0.04,0.9856666666666667,45.0,1:07:04.886054,14899804.075659685
43,100,Resnet34,0.01,0,512,3,0.24805555555555556,4.471185271747897,0.428,0.0,0.058666666666666666,0.0,0.002,0.9996666666666667,29.0,0:43:20.455031,14902423.80890627
44,100,Resnet34,0.01,0,1024,0,0.5518888888888889,1.080170630683359,0.7413333333333333,0.881,0.23733333333333334,0.06066666666666667,0.648,0.743,39.0,0:58:51.828640,14905973.29607077
45,100,Resnet34,0.01,0,1024,1,0.5186111111111111,1.1870387653393752,0.913,0.4106666666666667,0.6466666666666666,0.172,0.010666666666666666,0.9586666666666667,35.0,0:52:52.721596,14909164.801830187
46,100,Resnet34,0.01,0,1024,2,0.5255555555555556,1.1923881756694792,0.6433333333333333,0.9163333333333333,0.5966666666666667,0.05466666666666667,0.23933333333333334,0.703,36.0,0:54:26.950847,14912449.531965064
47,100,Resnet34,0.01,0,1024,3,0.42816666666666664,1.7195405071561707,0.13333333333333333,0.8876666666666667,0.11433333333333333,0.344,0.133,0.9566666666666667,52.0,1:18:25.372180,14917172.573442465
48,100,Resnet34,0.1,0,256,0,0.3855,1.5440397006387574,0.29333333333333333,0.9503333333333334,0.022333333333333334,0.04766666666666667,0.3423333333333333,0.657,45.0,1:08:05.386500,14921276.034699868
49,100,Resnet34,0.1,0,256,1,0.3005555555555556,2.9099050922120315,0.6726666666666666,0.015333333333333332,0.10133333333333333,0.015333333333333332,0.0,0.9986666666666667,50.0,1:15:40.753811,14925834.357306443
50,100,Resnet34,0.1,0,256,2,0.4187777777777778,1.6457648789099384,0.9853333333333333,0.15333333333333332,0.26466666666666666,0.06333333333333334,0.06333333333333334,0.9826666666666667,17.0,0:25:09.759642,14927361.875629034
51,100,Resnet34,0.1,0,256,3,0.4613888888888889,1.5268816280701394,0.7116666666666667,0.4076666666666667,0.4846666666666667,0.0,0.17466666666666666,0.9896666666666667,37.0,0:54:50.348703,14930669.39045842
52,100,Resnet34,0.1,0,512,0,0.39516666666666667,1.7285935527823433,0.12566666666666668,0.961,0.05,0.0003333333333333333,0.5696666666666667,0.6643333333333333,62.0,1:40:21.687184,14936708.441072108
53,100,Resnet34,0.1,0,512,1,0.5198333333333334,1.2323545332735206,0.9853333333333333,0.6903333333333334,0.392,0.0003333333333333333,0.5086666666666667,0.5423333333333333,46.0,1:15:25.423908,14941252.776533488
54,100,Resnet34,0.1,0,512,2,0.401,1.7702226409561495,0.369,0.6953333333333334,0.05433333333333333,0.0,0.2936666666666667,0.9936666666666667,23.0,0:38:02.203214,14943553.866034912
55,100,Resnet34,0.1,0,512,3,0.31122222222222223,3.324465013401619,0.3403333333333333,0.0,0.54,0.0,0.0,0.987,30.0,0:49:32.949018,14946545.540220436
56,100,Resnet34,0.1,0,1024,0,0.342,2.1377506507934263,0.9936666666666667,0.010333333333333333,0.693,0.001,0.0003333333333333333,0.3536666666666667,31.0,0:51:52.471810,14949676.750059184
57,100,Resnet34,0.1,0,1024,1,0.5327777777777778,1.1284163709180552,0.931,0.8486666666666667,0.19666666666666666,0.003,0.2723333333333333,0.945,23.0,0:38:33.235290,14952009.932340564
58,100,Resnet34,0.1,0,1024,2,0.22283333333333333,3.9752018058245806,0.24133333333333334,0.0,0.097,0.0,0.0,0.9986666666666667,31.0,0:51:55.479853,14955144.14280865
59,100,Resnet34,0.1,0,1024,3,0.37916666666666665,2.281429268942069,0.951,0.0006666666666666666,0.32666666666666666,0.007,0.001,0.9886666666666667,31.0,0:45:33.508156,14957896.423987644

