,N,average,min,max,std,5_percentile,95_percentile
0,2,0.9015095372222223,0.007338777777777778,1.0,0.2738079319293914,0.16399455555555556,1.0
1,3,0.7963630071574073,0.020758956074074072,1.0,0.33947244779841446,0.23561235529629632,1.0
2,4,0.8073730395552587,0.03916473060744445,1.0,0.3337135981182577,0.03916473060744445,1.0
3,5,0.7472155862587649,0.0055067042440878275,1.0,0.34506451673203253,0.061603414849682195,1.0
4,6,0.7260567372064499,0.010312322452633745,1.0,0.34209021469927264,0.08724896104820642,1.0
5,7,0.6996179564890364,0.016903227825654468,1.0,0.3274178768430034,0.1153872543372272,1.0
6,8,0.6764597426268195,0.025340026096812532,1.0,0.3118597054089808,0.1454029970840321,1.0
7,9,0.6856425506957481,0.03562542061138434,1.0,0.30732271798290617,0.16971088901726136,1.0
8,10,0.6544426488459039,0.007412583457913872,1.0,0.315823323599808,0.04771663653430026,1.0
9,11,0.6089849916283958,0.010865297338124308,1.0,0.31598062477655864,0.06153588873286624,1.0
10,12,0.6314257099923458,0.0021837360124918547,1.0,0.3133918973896132,0.07697915897684147,1.0
11,13,0.638893055900863,0.020497971937876048,1.0,0.3082846902595721,0.0939235150885311,1.0
12,14,0.6849151752282855,0.004772668113110755,1.0,0.29554918463145147,0.11223317553055354,1.0
13,15,0.6152271362171912,0.006658656218494271,1.0,0.3187768685905879,0.034107888831159575,1.0
14,16,0.6622881611218456,0.0014853908454272838,1.0,0.3012167560893121,0.1523700415723672,1.0
15,17,0.6116180384838075,0.0021300110640349035,0.9999999999999999,0.31735302158411066,0.17390185421944737,0.9999999999999999
16,18,0.611491212485453,0.0004600507632631301,1.0,0.2973738562468206,0.06234074804767012,1.0
17,19,0.6543111642063485,0.004022076084809323,1.0,0.29001901690723486,0.07380922976212882,1.0
18,20,0.6407683578989178,0.005333792565524541,1.0,0.28221097052549443,0.08626137271030473,1.0
19,21,0.6178722537790834,0.029334325865560507,1.0,0.2998558036907272,0.09965597196789161,1.0
20,22,0.6226267498209063,0.008851974410821526,1.0,0.29811358851175784,0.11394428865372083,1.0
21,23,0.6308791691766852,0.011122704119156706,1.0,0.3024299658180489,0.12907135459623045,1.0
22,24,0.6164168963352828,0.0031639226430923632,1.0,0.29473162939645775,0.14497721231701363,1.0
23,25,0.5757180474000708,0.004072992349469491,1.0,0.30368789262791734,0.05771767686079715,1.0
24,26,0.5663185937330482,0.005166667000606534,1.0,0.3037343424503942,0.06661676440533987,1.0
25,27,0.6103533677174882,0.006466645146769728,1.0,0.2959110495602639,0.07623290267051709,1.0
26,28,0.5798051575539563,0.007994862313166434,1.0,0.2879777890913331,0.08655436377279667,1.0
27,29,0.6062418758505096,0.033705730539497956,1.0,0.29720859535719085,0.09756449569640058,1.0
28,30,0.6003697939546752,0.011823460345732667,1.0,0.2939791604482192,0.10924213521809284,1.0
29,31,0.6104982663615669,0.0037895411460216943,1.0,0.2864034275846645,0.12156204491347815,1.0
30,32,0.5713184493170264,0.016823374422961234,1.0,0.293809725827415,0.05172211950496476,1.0
31,33,0.5821965988775345,0.0057189261068684915,1.0,0.30386560999479745,0.058813027487182215,0.9479464629572019
32,34,0.5843108930229016,0.001794891683169218,1.0,0.30146719155566054,0.06645424057816249,0.9524057159638684
33,35,0.5858929438715965,0.0022344841548908112,1.0,0.28268503009444657,0.17154256384218092,0.9564829596296303
34,36,0.5935421694553525,0.009905348290719143,1.0,0.29300743840226307,0.08338318551024457,0.96220037345029
35,37,0.5918840612933682,0.03544794300004265,1.0000000000000002,0.2953482218129749,0.09266097438318688,0.9636195173242623
36,38,0.6130965593291035,0.004082535883994522,0.9999999999999999,0.28887458250315423,0.10246943345093466,0.9999999999999999
37,39,0.5895425798580389,0.01602172316329394,1.0,0.30052388075322417,0.04567082664717784,0.9695857184115665
38,40,0.5685371128337903,0.001631302737380766,1.0,0.2949967568830135,0.05142125529358243,0.972191208534309
39,41,0.5872232164546018,0.021376634765796147,1.0,0.29977099234484017,0.13494516282537156,0.9745734950032031
40,42,0.5813692664134009,0.024480361888357755,1.0000000000000002,0.3075783655478187,0.06423222257560986,1.0000000000000002
41,43,0.5666017789530481,0.0029123896843925483,1.0,0.2969568103558602,0.07129958810390549,0.9787433033894839
42,44,0.5767579997505434,0.0034837269055790258,0.9999999999999999,0.30613549024511616,0.0788093961822563,0.9805642937324514
