,N,average,min,max,std,5_percentile,95_percentile
20,22,9.595523885264912e-11,7.686611527623094e-15,7.824266143236626e-09,7.809692170374839e-10,7.686611527623094e-15,2.0874750222934623e-11
21,23,1.7115962023799062e-11,1.7545971913720978e-15,2.1551471758437816e-09,1.5375356136520907e-10,1.7545971913720978e-15,1.1216150465229113e-11
22,24,1.939751322516703e-11,4.005160522172041e-16,5.886403094573922e-10,1.0033386921105804e-10,4.005160522172041e-16,3.262239198949344e-11
23,25,1.510964455744638e-11,9.142446418611378e-17,2.3050305528196317e-09,1.6385809973263122e-10,9.142446418611378e-17,8.447085965238393e-12
24,26,7.98958486396105e-13,2.0869157691550233e-17,4.2937189226508924e-11,5.227286709017256e-12,2.0869157691550233e-17,2.1761580995528406e-12
25,27,2.0208195749668046e-12,4.763733062391199e-18,1.8134643348203105e-10,1.807694194281014e-11,4.763733062391199e-18,5.580042377708393e-13
26,28,3.115512560916601e-13,1.0874014670418308e-18,5.025526345005543e-11,3.5598424589351526e-12,1.0874014670418308e-18,1.4246232606522158e-13
27,29,2.2795972909713535e-14,2.4821750821008185e-19,8.064428953825714e-13,1.2579631997234202e-13,2.4821750821008185e-19,3.622543497444562e-14
28,30,2.3938239034711696e-14,5.665978320742134e-20,3.778455335944059e-12,2.6779948512318177e-13,5.665978320742134e-20,9.176977698164376e-15
29,31,1.1549128737107532e-14,1.2933539846814041e-20,1.0261340549888764e-12,1.0226472868378796e-13,1.2933539846814041e-20,2.3166874971283036e-15
30,32,3.3389319511967916e-15,2.952296029032751e-21,2.7705100358962796e-13,2.7636376241668294e-14,2.952296029032751e-21,5.829288230836066e-16
31,33,5.786038796130956e-16,6.739107735605425e-22,7.439536957552219e-14,5.295658635890893e-15,6.739107735605425e-22,3.749003329712428e-15
32,34,2.2189112795427345e-16,1.538313659114198e-22,1.9875213864755935e-14,1.9798731147429984e-15,1.538313659114198e-22,3.657644955533893e-17
33,35,9.792341662936455e-18,3.511457312538009e-23,2.4933142687058833e-16,4.5706651913648385e-17,3.511457312538009e-23,9.12419441788739e-18
34,36,9.451951943018604e-18,8.015486558753425e-24,1.3986621816578745e-15,9.917442003533791e-17,8.015486558753425e-24,2.2702813852369904e-18
35,37,8.193685625992463e-18,1.829668398478115e-24,3.686245441803809e-16,5.16005972017012e-17,1.829668398478115e-24,1.6350960319513965e-17
36,38,1.1709047457604836e-18,4.176523064259376e-25,9.676327706215452e-17,9.645922832061491e-18,4.176523064259376e-25,4.16727596456843e-18
37,39,2.885803995605873e-18,9.533609981349401e-26,4.897900902542286e-16,3.465262309512302e-17,9.533609981349401e-26,1.0589553002729925e-18
38,40,8.097185012724389e-19,2.1762053717426893e-26,1.313305807775689e-16,9.298268302238414e-18,2.1762053717426893e-26,2.683406179351724e-19
39,41,1.9757196200797377e-19,4.967551461897978e-27,3.5066630938503615e-17,2.477689284160408e-18,4.967551461897978e-27,6.781730887408387e-20
40,42,4.9899139664140707e-20,1.1339264137025782e-27,9.325834111442017e-18,6.583039157245959e-19,1.1339264137025782e-27,1.7096112082675122e-20
41,43,2.2375078270214065e-19,2.588376027011751e-28,4.458042944578557e-17,3.1443720402042673e-18,2.588376027011751e-28,4.299421085870026e-21
42,44,9.90375104320459e-22,5.908399677658823e-29,2.942051987042479e-20,5.009678589562522e-21,5.908399677658823e-29,1.0787673955424905e-21
