,N,average,min,max,std,5_percentile,95_percentile,25_percentile,75_percentile
18,20,1.8110722703778266e-14,4.531451876884537e-22,2.6966537197121007e-11,5.001352853504386e-13,,,9.718289225612648e-20,9.905089950555319e-18
19,21,3.2228682520990174e-14,3.881943774531087e-23,7.444665576398544e-11,1.366495396453193e-12,,,8.73966018655131e-21,9.373935969170906e-19
20,22,1.6066489655868036e-15,3.325531833514965e-24,3.7925347029582205e-13,2.296285767671988e-14,,,7.841914618930248e-22,8.829434743313417e-20
21,23,8.871003869219605e-16,2.8488722707111534e-25,1.1458347561502913e-12,2.964830688807343e-14,,,7.021971317527965e-23,8.28089482342935e-21
22,24,1.1033532373437466e-16,2.4405339119092215e-26,1.3827544899877856e-13,3.5791177546983854e-15,,,6.275970649967647e-24,7.736008809537118e-22
23,25,1.3465592315703177e-17,2.090724051202233e-27,1.6420041027983847e-14,4.2524809005888936e-16,,,5.599561007484518e-25,7.20101379659884e-23
24,26,3.0165199224236358e-18,1.7910536038632464e-28,1.9215040610883664e-15,7.028518688568561e-17,,,4.9881191321599937e-26,5.7286797393222425e-22
25,27,2.5539105125939204e-18,1.5343359206428477e-29,5.958138394954852e-15,1.0927850753811127e-16,,,4.436917391063625e-27,5.518421820120964e-23
26,28,5.684402145392506e-19,1.3144144386840397e-30,7.132756686305406e-16,1.8465976065011654e-17,,,3.9412486793552827e-28,5.292446242633096e-24
27,29,3.664016649993763e-20,1.126015035805994e-31,8.424179898671165e-17,1.5446710480802473e-18,,,3.496517662158037e-29,5.054970291142061e-25
28,30,1.1211717422940204e-20,9.646195473404681e-33,9.826093741386933e-18,3.111801618481464e-19,,,3.0983054386892462e-30,4.809789464809975e-26
29,31,1.1987696737589718e-20,8.263574122216677e-34,3.1075911794774104e-17,5.687492120228279e-19,,,2.742413373088951e-31,4.560273330400005e-27
30,32,2.6131891201705494e-21,7.079128498032288e-35,3.6980969685063565e-18,9.553649323931993e-20,,,2.424890735670336e-32,4.309372704224591e-28
31,33,2.1162808331954398e-23,6.064453413314326e-36,1.4598128818508726e-20,5.332331379013344e-22,,,2.1420498951245964e-33,4.059635367239774e-29
32,34,4.045843914059619e-24,5.195215090739273e-37,1.6335869098834694e-21,7.886644138965266e-23,,,1.890472062532475e-34,3.813227950650289e-30
33,35,3.9101960859308444e-25,4.4505675943999774e-38,1.812257919659372e-22,8.102927510592852e-24,,,1.6670059835491462e-35,3.571962027295457e-31
34,36,4.479747915801219e-26,3.812652905869314e-39,1.9941986340403845e-23,8.920390190583178e-25,,,1.4687614822785657e-36,3.337322801551344e-32
35,37,8.062818508856095e-26,3.266172656028046e-40,7.520857040141995e-23,2.379266832542911e-24,,,1.2930993595546366e-37,2.8304074152003233e-31
36,38,9.035242206446406e-26,2.798021241997359e-41,2.621772664993061e-22,4.788305832491189e-24,,,2.2521173949531935e-36,2.709118987268762e-32
37,39,1.107059388315386e-26,2.3969715306444045e-42,3.017137281993627e-23,5.515405840281704e-25,,,2.033330182756993e-37,2.5852749571193043e-33
38,40,4.883224493345052e-29,2.05340561125204e-43,1.036390207309978e-25,1.9013205724456514e-27,,,1.8333326316793682e-38,2.460103361789114e-34
39,41,9.319152026265639e-30,1.7590841403059143e-44,1.1366215857791285e-26,2.9413536701395533e-28,,,1.6508979541835967e-39,2.3347000037548083e-35
40,42,1.9255712451654436e-29,1.5069487468620666e-45,4.3775500689423853e-26,8.025085845221206e-28,,,1.4848130754408817e-40,2.2100309121287518e-36
41,43,2.0051963864397563e-30,1.290952759811837e-46,4.8823333111627945e-27,8.938510830617881e-29,,,1.3338930178864381e-41,2.08693677569311e-37
42,44,2.0659694625269713e-31,1.1059161975721404e-47,5.408343950298347e-28,9.88967235749917e-30,,,1.196991867782364e-42,1.9661388858914606e-38
