,N,average,min,max,std,5_percentile,95_percentile,25_percentile,75_percentile
0,2,0.7637232331851851,0.6838187377777777,0.9999999999999999,0.12915877785008004,,,0.6838187377777777,0.9700479288888888
1,3,0.704840066243805,0.5654725082263703,0.9999999999999999,0.178944893803791,,,0.5654725082263703,0.9205111968805925
2,4,0.6681793152390497,0.46760806613599315,0.9999999999999999,0.2126919796755468,,,0.46760806613599315,0.8590658344975017
3,5,0.6372590788987996,0.38668069682339057,0.9998447372960172,0.23474503542469374,,,0.38668069682339057,0.7913175433864034
4,6,0.6152774898482652,0.3197591575598224,0.9999731292013638,0.24904628784342608,,,0.3197591575598224,0.7212883931412312
5,7,0.6031705580172161,0.26441950602480246,0.9998398070468517,0.259978001937643,,,0.26441950602480246,0.8950167090694541
6,8,0.5845502046639566,0.21865730351544332,0.9999684303360958,0.26787729321462295,,,0.21865730351544332,0.8529234963088184
7,9,0.5784166796486431,0.1808150128537039,0.9998793887203951,0.26867223750456964,,,0.5213956288093584,0.8065124553236697
8,10,0.5642538968211391,0.1495219612958229,0.9999740577662082,0.27299798115335894,,,0.46245247687463314,0.7571682365482595
9,11,0.558777355288883,0.12364469386089247,0.999201831840728,0.27036731319862645,,,0.40829463564512714,0.7061627624074107
10,12,0.5353009235346374,0.10224591884336734,0.9997952494586944,0.27994113618851574,,,0.35903121905366886,0.7061627624074106
11,13,0.5493059236186472,0.08455055848887523,0.9995487675168958,0.2750645439911925,,,0.3145902430972726,0.8251288245643186
12,14,0.5395591387519161,0.06991767516640056,0.9991071485604633,0.2757094303604223,,,0.27477804168104597,0.7867647492843038
13,15,0.5274828431807596,0.05781725618426883,0.9997462300729484,0.28044153168925373,,,0.2393235409162447,0.7463880713641446
14,16,0.5167789382799268,0.0478110163806447,0.9995092221291755,0.2831069958111591,,,0.2079108532386307,0.7046520452873402
15,17,0.5115260340939344,0.03953652314570112,0.999117242591234,0.2805118425418632,,,0.18020290813974194,0.6621746161626894
16,18,0.5129320181848788,0.03269406887328512,0.9997295088223942,0.27784371351710907,,,0.3749602070434912,0.8114601249069706
17,19,0.5013708779035001,0.027035815353615236,0.9999202419987251,0.2780704602362584,,,0.33704096094693126,0.7782419665612431
18,20,0.49292658519499066,0.02235681690974956,0.9998505551602855,0.2756273575464102,,,0.3019952501898612,0.7434476435110756
19,21,0.49733385098378236,0.018487597129902233,0.9986839824001447,0.2801202981067383,,,0.2697947319505502,0.7074819115848858
20,22,0.49383872921403205,0.01528801031995382,0.9995533539694607,0.28083947617948707,,,0.24036413618546715,0.6707427048591539
21,23,0.49188591511602603,0.012642165333913812,0.9992775120302009,0.2804024957021268,,,0.21359328146166057,0.804418553458774
22,24,0.4812412955292284,0.010454227920124461,0.9997544544455664,0.2810726438036887,,,0.18934721579225028,0.7748573772803068
23,25,0.4825715576340269,0.00864494954141492,0.9996020676750692,0.28059158221660485,,,0.1674746195330965,0.7439793284956581
24,26,0.4711773879778493,0.007148796940780711,0.9975133737222469,0.2789543304357303,,,0.3182011106433986,0.7120617187352593
25,27,0.47451437884986764,0.005911578483562929,0.9997802170432899,0.28347842347665303,,,0.28871289254490307,0.6793837605823461
26,28,0.4672366182167278,0.004888481300674305,0.9996546203309413,0.2799114126151787,,,0.2612800032478727,0.646219792069995
27,29,0.4687971650624851,0.0040424481369042715,0.999878319025091,0.283888711503591,,,0.2358726121877921,0.7742002835362356
28,30,0.4654515993353222,0.0033428351126773724,0.997174676645996,0.28018148499786966,,,0.21243813761710512,0.7462730855085704
29,31,0.44848481100226734,0.002764301782510008,0.9997057489992189,0.27937323138366044,,,0.1909061952041568,0.717405671813974
30,32,0.45394424787227694,0.002285893287350276,0.9995599154611652,0.2823442645817082,,,0.1711929841936889,0.6878051027913046
31,33,0.447342226453053,0.0018902813557528549,0.9977555360345394,0.2800923766659691,,,0.15320510966503828,0.6576787062245607
32,34,0.45478527660827056,0.0015631366624505607,0.9997527043577662,0.27958041120888993,,,0.2759219872743984,0.6272300687937992
33,35,0.45556798133107956,0.0012926098107357835,0.9999080080489464,0.27998903466113007,,,0.25185202619592595,0.7495280359890337
34,36,0.453809956977362,0.0010689021394911105,0.9994756943405976,0.28234967318083537,,,0.22937948231934968,0.723070909085798
35,37,0.44549353260516195,0.0008839108092165156,0.9992584679390804,0.2815250975292233,,,0.20847327475097072,0.6959116647734336
36,38,0.439516338300783,0.0007309353118347773,0.9997015595947406,0.2804959691648839,,,0.189089714849774,0.6682123739763869
37,39,0.4383362623988985,0.0006044347738665719,0.9957709293593079,0.27694372691523567,,,0.17117504871928596,0.6401347049102157
38,40,0.4347197583584336,0.0004998272623360638,0.9998302383448882,0.28209818240352813,,,0.1546677587600091,0.611837328083602
39,41,0.4412369473738854,0.00041332382413443566,0.9991793574477241,0.2810193437504649,,,0.1395006161929817,0.7288375488027079
40,42,0.43535991495177134,0.00034179124763756934,0.9988856208140746,0.28009068484466976,,,0.24234678542575144,0.7036799013431952
41,43,0.4360135103240465,0.000282638575713094,0.9957352110839379,0.2804493476782916,,,0.22214223853604453,0.6779812164771415
42,44,0.42799810148784256,0.0002337232595430145,0.999802354877463,0.27846766277415824,,,0.20323602874015545,0.6518727232497571
