,N,average,min,max,std,5_percentile,95_percentile,25_percentile,75_percentile
0,2,0.1299434496948148,0.05210567111111109,1.0,0.16605775325193278,,,0.05210567111111109,0.05210567111111109
1,3,0.06287057869179258,0.011893987858962955,1.0,0.11028399508046229,,,0.011893987858962955,0.13252903761540735
2,4,0.03337912325125165,0.002715000961939277,1.0,0.07690324938218258,,,0.002715000961939277,0.039430948550033984
3,5,0.013556447983385423,0.0006197442195786721,0.7262612402217341,0.03773451147725145,,,0.0006197442195786721,0.011096027931381695
4,6,0.008318962755499273,0.0001414669471891582,0.4138340690614732,0.028387333304463185,,,0.0001414669471891582,0.003011130581526241
5,7,0.004449017552637354,3.22921884783785e-05,0.49941411978569183,0.020624208810350275,,,3.22921884783785e-05,0.0007965154994538363
6,8,0.0021653542172563878,7.371230223331197e-06,0.2682566974428624,0.011618404618470147,,,7.371230223331197e-06,0.00020673889626370964
7,9,0.0010727463719179366,1.682606152312401e-06,0.12754860604697832,0.005539465612077476,,,1.682606152312401e-06,0.0007452442534165079
8,10,0.0004980027232654036,3.840828977011773e-07,0.05528093030605227,0.0024795380016200044,,,3.840828977011773e-07,0.0002109238521821542
9,11,0.00034126855729498207,8.767332278192206e-08,0.08277476605460013,0.0026740106470814827,,,8.767332278192206e-08,5.8464431029952e-05
10,12,0.00018028050777640542,2.001289714702007e-08,0.11611719528200098,0.0024183175457750815,,,8.319380047658439e-07,1.592938185753316e-05
11,13,8.453728399626369e-05,4.568277322093114e-09,0.014784662636976429,0.00072440349666702,,,2.0534833504614354e-07,4.278181188224197e-06
12,14,4.530852479678183e-05,1.0427854367231213e-09,0.005750548449860503,0.0003923037305202682,,,5.039967183190301e-08,1.1350403143315868e-06
13,15,2.788382653320161e-05,2.380331556893311e-10,0.009874922713418492,0.000342642120284168,,,1.2309317371196185e-08,2.9798697582649745e-07
14,16,8.23006365576974e-06,5.4335035005351296e-11,0.003906953154050081,8.783283226165095e-05,,,2.993504965949028e-09,1.253343852840306e-06
15,17,5.059053996811442e-06,1.2402877323888187e-11,0.00148510689967646,5.85283595553006e-05,,,7.252495579087611e-10,3.4592139472241073e-07
16,18,3.3354798963173384e-05,2.831163463799543e-12,0.09420096216291987,0.001719703312134592,,,1.7512201294539512e-10,9.440117356942774e-08
17,19,1.5658492235889804e-06,6.462602466699755e-13,0.0010279854987220896,2.78656547846555e-05,,,4.215942137213176e-11,2.5504754591202647e-08
18,20,1.4104540288467235e-06,1.4751967230653304e-13,0.0018143816030372476,3.54743469069242e-05,,,1.0122331159575383e-11,6.829231953505104e-09
19,21,5.07849680880654e-07,3.367382386517127e-14,0.0001397868441755873,6.912253799406895e-06,,,2.4244366411337687e-12,1.8139386584873496e-09
20,22,2.9597292841122423e-07,7.686611527623094e-15,0.0002701640611853748,7.117831398395848e-06,,,5.794052829536831e-13,4.783103285430659e-10
21,23,1.054692208944772e-07,1.7545971913720978e-15,9.989007856836657e-05,2.014016212598375e-06,,,1.38190926925145e-13,1.252920449008099e-10
22,24,4.401713941065991e-08,4.005160522172041e-16,3.6035713430011204e-05,9.56874325145119e-07,,,1.2964080257904587e-12,5.886403094573922e-10
23,25,3.973631131903386e-08,9.142446418611378e-17,7.101768882740781e-05,1.3229968860697076e-06,,,3.2131557950210437e-13,1.5954274861683247e-10
24,26,2.474526438733626e-08,2.0869157691550233e-17,2.602309469404524e-05,6.824241446315268e-07,,,7.93795986259214e-14,4.2937189226508924e-11
25,27,8.629739079170282e-09,4.763733062391199e-18,9.333099910176625e-06,1.8736888019170995e-07,,,1.9551518732806668e-14,1.1480542804799347e-11
26,28,3.5301263312312985e-09,1.0874014670418308e-18,3.282289565944917e-06,8.721753892003489e-08,,,4.802221852916878e-15,3.0512557080045456e-12
27,29,5.559498869518215e-09,2.4821750821008185e-19,6.798067076988444e-06,1.7684327071968823e-07,,,1.1764664927404843e-15,8.064428953825714e-13
28,30,2.20206579636731e-08,5.665978320742134e-20,6.451242258650173e-05,1.1776702250134476e-06,,,2.875208032489407e-16,2.1204040727027372e-13
29,31,7.888687089782748e-10,1.2933539846814041e-20,8.512102922771324e-07,2.2252810972853924e-08,,,7.011008604758039e-17,1.0261340549888764e-12
30,32,3.260290798030905e-09,2.952296029032751e-21,9.512042244213693e-06,1.7364204410632843e-07,,,1.7059871871439734e-17,2.7705100358962796e-13
31,33,2.863118156591538e-10,6.739107735605425e-22,6.3309003701121e-07,1.1715147349512207e-08,,,4.1429699451033385e-18,7.439536957552219e-14
32,34,9.990622861354852e-11,1.538313659114198e-22,2.2158835481813724e-07,4.094772072543693e-09,,,3.657644955533893e-17,1.9875213864755935e-14
33,35,3.791316385806059e-11,3.511457312538009e-23,7.642053713877741e-08,1.4254774470425753e-09,,,9.12419441788739e-18,5.284366859641995e-15
34,36,7.231763952643543e-11,8.015486558753425e-24,1.6563546673208246e-07,3.0639400840709793e-09,,,2.2702813852369904e-18,1.3986621816578745e-15
35,37,7.767886016773451e-12,1.829668398478115e-24,8.72890325535635e-09,2.2844156757777547e-10,,,5.635324235064481e-19,3.686245441803809e-16
36,38,2.209947502845791e-12,4.176523064259376e-25,2.8959160780103386e-09,5.631376416060832e-11,,,1.3956259514621493e-19,1.818551302144255e-15
37,39,1.2679818346676918e-12,9.533609981349401e-26,9.499119046286873e-10,3.0418848822619594e-11,,,3.448914313172603e-20,4.897900902542286e-16
38,40,5.993608283787061e-12,2.1762053717426893e-26,1.515507516888387e-08,2.797583110298637e-10,,,8.505645931343102e-21,1.313305807775689e-16
39,41,1.0192885608500117e-13,4.967551461897978e-27,9.904462572377457e-11,2.6015848283794026e-12,,,2.0935742618576163e-21,3.5066630938503615e-17
40,42,7.691317090023709e-14,1.1339264137025782e-27,3.152035229064837e-11,1.3111648716117776e-12,,,5.143597544031418e-22,9.325834111442017e-18
41,43,5.0997100134030127e-14,2.588376027011751e-28,8.131794569511511e-11,1.540377667016839e-12,,,1.2614833579115373e-22,2.4707739075418815e-18
42,44,9.955617653002807e-13,5.908399677658823e-29,1.3699373687988922e-09,3.5547877845740806e-11,,,3.088642981602006e-23,6.5224377431553125e-19
