,N,average,min,max,std,5_percentile,95_percentile,25_percentile,75_percentile
17,19,9.95648097339533e-14,5.0343389782528375e-24,6.554149408193367e-11,2.3962925711097227e-12,,,1.5196923459807402e-21,1.9587033489497735e-17
18,20,4.851926925407202e-15,2.990397353082186e-25,5.97469602466633e-12,1.546464378966217e-13,,,9.50050245942006e-23,1.3679387413659132e-18
19,21,5.597117533993314e-15,1.7762960277308186e-26,1.4820365536170532e-11,2.710480493444281e-13,,,5.924575235926427e-24,9.474553190823033e-20
20,22,1.9926468495628223e-15,1.0551198404721064e-27,1.3799831059445396e-12,5.0414135222092015e-14,,,3.686276094508659e-25,6.513242492812919e-21
21,23,5.772192906350395e-17,6.267411852404313e-29,1.2541940881458753e-13,2.301522838865924e-15,,,2.2888925723329499e-26,4.447185029146289e-22
22,24,8.990472007975222e-18,3.722842640328163e-30,1.115374727999148e-14,2.8866700487807786e-16,,,1.4185534638494874e-27,3.017762916467671e-23
23,25,1.470323749605512e-18,2.211368528354929e-31,9.726768372589709e-16,3.554911593576345e-17,,,8.776378154015225e-29,2.0362258495370968e-24
24,26,1.0972729711005131e-18,1.313552905842828e-32,2.652553460309835e-15,4.85837847093808e-17,,,5.421169947262108e-30,1.3668112576517223e-25
25,27,2.3405992218316087e-18,7.802504260706398e-34,6.760792534578107e-15,1.2348778334717226e-16,,,3.3437277349972695e-31,9.13082700893917e-27
26,28,7.595432049316818e-21,4.6346875308596016e-35,2.0622180435967626e-17,3.768854571221598e-19,,,2.0595646296645822e-32,6.027211929525083e-26
27,29,7.304117943134069e-22,2.753004393330604e-36,1.7737423665069913e-18,3.246988621351377e-20,,,2.815327052787281e-31,4.151369849995291e-27
28,30,1.7389387608522527e-21,1.6352846096383789e-37,5.0205743083522815e-18,9.168761742026658e-20,,,1.791475962399288e-32,2.844257302194031e-28
29,31,1.40107098464469e-23,9.713590581251972e-39,1.2567954623196425e-20,3.977092927183681e-22,,,1.137360368395085e-33,1.9391329394763307e-29
30,32,1.513163873386755e-23,5.769872805263672e-40,3.7934793941782626e-20,6.942386252660027e-22,,,7.205336876550646e-35,1.3159832585228778e-30
31,33,2.305534366146016e-24,3.427304446326622e-41,3.2292680318740054e-21,8.34192198480204e-23,,,4.555517268976348e-36,8.892547510267e-32
32,34,3.424202933710312e-24,2.0358188411180135e-42,9.413792749019722e-21,1.720519857649981e-22,,,2.874757043473687e-37,5.984831410935796e-33
33,35,5.673335255719737e-25,1.2092763916241002e-43,8.1450691144551e-22,2.1034937850355124e-23,,,1.8108931099722205e-38,4.01267277608249e-34
34,36,4.903082842637165e-26,7.183101766247156e-45,6.959377576564377e-23,1.7975104531995448e-24,,,1.1388243851204757e-39,2.6808250731217654e-35
35,37,2.0271097397344083e-27,4.266762449150812e-46,5.8768857921307215e-24,1.073131649169662e-25,,,7.150449692917151e-41,1.7850262601600256e-36
36,38,1.3000671723405114e-29,2.5344568947955823e-47,1.2140060324728853e-26,3.839542185748527e-28,,,4.4829069215472586e-42,1.2784234808658116e-35
37,39,1.7045723548203723e-26,1.505467395508576e-48,4.963197904179721e-23,9.064074829543664e-25,,,2.8065322806921745e-43,8.708253751048571e-37
38,40,1.3922473175048381e-31,8.942476329320943e-50,7.66972282560988e-29,3.130772325021741e-30,,,1.7546717087832775e-44,5.910171940575462e-38
39,41,3.7828171272713317e-31,5.311830939616641e-51,2.694490972663483e-28,9.837151130921031e-30,,,1.0956362959440914e-45,3.997279236009826e-39
40,42,3.009455247457704e-32,3.1552275781322853e-52,2.166913967859272e-29,7.909979062773445e-31,,,6.832957387830421e-47,2.6946385852658986e-40
41,43,2.4070290230430563e-33,1.8742051814105776e-53,1.7284481240787615e-30,6.309595508469981e-32,,,9.22637843948213e-46,1.810835031726073e-41
42,44,6.215319702212318e-33,1.1132778777578833e-54,5.972824321457058e-30,1.8885770487833633e-31,,,5.880830820837509e-47,1.2132913944115562e-42
