,N,average,min,max,std,5_percentile,95_percentile,25_percentile,75_percentile
16,18,0.000209283307111058,0.00019047753377633358,0.0022800079043012633,0.00019733620401081358,,,0.00019047753377633358,0.00019047753377633358
17,19,0.00012977022734477414,0.00011835004098636192,0.0014887724039958233,0.00012457952527940847,,,0.00011835004098636192,0.00011835004098636192
18,20,7.951018753554877e-05,7.353482546619287e-05,0.0009698391358695738,7.293858942373809e-05,,,7.353482546619287e-05,7.353482546619287e-05
19,21,5.0562545990554216e-05,4.56896382229945e-05,0.0006304385703301603,5.3157147997481145e-05,,,4.56896382229945e-05,4.56896382229945e-05
20,22,3.181412153129448e-05,2.838849521588725e-05,0.0004090136413722467,3.594641291319816e-05,,,2.838849521588725e-05,2.838849521588725e-05
21,23,1.9781507213917743e-05,1.7638718360804607e-05,0.00026488358602770525,2.2917286103660746e-05,,,1.7638718360804607e-05,1.7638718360804607e-05
22,24,1.2402229727013526e-05,1.0959523674846596e-05,0.00017126019613783886,1.5138868834091557e-05,,,1.0959523674846596e-05,1.0959523674846596e-05
23,25,7.98535249446378e-06,6.809517376638018e-06,0.00011055967483185245,1.0982280746342323e-05,,,6.809517376638018e-06,6.809517376638018e-06
24,26,4.7002739089026435e-06,4.230980130017755e-06,7.127294854214459e-05,5.589467063066768e-06,,,4.230980130017755e-06,4.230980130017755e-06
25,27,3.0325860353778464e-06,2.6288489874510316e-06,4.5886389836752554e-05,4.159527405751993e-06,,,2.6288489874510316e-06,2.6288489874510316e-06
26,28,1.8935377264917503e-06,1.6333915042029076e-06,2.9506201035150375e-05,2.6801735106297288e-06,,,1.6333915042029076e-06,1.6333915042029076e-06
27,29,1.2181645090882578e-06,1.01488058794474e-06,1.8951697159431603e-05,1.898668494732136e-06,,,1.01488058794474e-06,1.01488058794474e-06
28,30,7.573986169125728e-07,6.305791386429982e-07,1.2159622617695243e-05,1.2025074215538467e-06,,,6.305791386429982e-07,6.305791386429982e-07
29,31,4.4854971856222634e-07,3.9179983814351623e-07,7.793958153627459e-06,6.456400315319191e-07,,,3.9179983814351623e-07,3.9179983814351623e-07
30,32,2.9882660721836685e-07,2.434382994331714e-07,4.991007538164205e-06,5.09795999971609e-07,,,2.434382994331714e-07,2.434382994331714e-07
31,33,2.0398441653623693e-07,1.512563300478105e-07,3.1932613197647204e-06,3.970124067221162e-07,,,1.512563300478105e-07,1.512563300478105e-07
32,34,1.1929647253402834e-07,9.398059973637291e-08,2.0413554303252504e-06,2.2058694450269883e-07,,,9.398059973637291e-08,9.398059973637291e-08
33,35,7.915254955574521e-08,5.839327930286637e-08,1.3039494944755953e-06,1.5945498043175538e-07,,,5.839327930286637e-08,5.839327930286637e-08
34,36,5.60044685563271e-08,3.62816908735143e-08,9.322010036947508e-06,2.60511259596625e-07,,,3.62816908735143e-08,3.62816908735143e-08
35,37,2.932076628850156e-08,2.2543023929410216e-08,5.308737008612612e-07,5.830434434911658e-08,,,2.2543023929410216e-08,2.2543023929410216e-08
36,38,1.7574902143751075e-08,1.4006732201473548e-08,3.38385817863067e-07,3.383353169008805e-08,,,1.4006732201473548e-08,1.4006732201473548e-08
37,39,1.2012472346270677e-08,8.702849607848897e-09,2.1555427075921024e-07,2.595470216062452e-08,,,8.702849607848897e-09,8.702849607848897e-09
38,40,7.208899104499761e-09,5.407370556343448e-09,1.372265326165614e-07,1.53045901132864e-08,,,5.407370556343448e-09,5.407370556343448e-09
39,41,4.758966744742798e-09,3.3597795723413952e-09,8.731100991642554e-08,1.0747360599763335e-08,,,3.3597795723413952e-09,3.3597795723413952e-09
40,42,3.2006353408221312e-09,2.08754304094812e-09,7.231016610556227e-07,1.478792882132123e-08,,,2.08754304094812e-09,2.08754304094812e-09
41,43,1.93155440255322e-09,1.2970600761090985e-09,3.5287827564187026e-08,4.600474548606584e-09,,,1.2970600761090985e-09,1.2970600761090985e-09
42,44,1.238121666250701e-09,8.059066606224532e-10,2.2416656942034843e-08,3.025505039397734e-09,,,8.059066606224532e-10,8.059066606224532e-10
