,N,average,min,max,std,5_percentile,95_percentile
0,2,0.3549415559555554,0.3280234711111111,0.8174431955555554,0.11157803715538046,0.3280234711111111,0.8174431955555554
1,3,0.277201066515397,0.18786997602103703,0.9219995626877038,0.17855779906699112,0.18786997602103703,0.6083304612912592
2,4,0.18882535567923442,0.10759939759978193,0.7879792112977162,0.15998134715813309,0.10759939759978193,0.4286817112848023
3,5,0.1319588151970444,0.06162576165198177,0.8903231080791725,0.13471351759797445,0.06162576165198177,0.29149394139098256
4,6,0.08384365524010956,0.03529512789014502,0.4879239632506167,0.08933206710272115,0.03529512789014502,0.19327893046116548
5,7,0.08310738890499937,0.02021469624694906,0.6557799645970694,0.11395412619484714,0.02021469624694906,0.3620319622407772
6,8,0.05156209942199398,0.011577630363835958,0.5302712347903042,0.07727808710446418,0.011577630363835958,0.26108839871106093
7,9,0.037376294068513116,0.006630894830380981,0.41525838169484625,0.06065217179520391,0.006630894830380981,0.18400340721916827
8,10,0.02700406907894358,0.003797734499186867,0.31645083960053827,0.04890405541285861,0.003797734499186867,0.12724022191286688
9,11,0.017421545675628865,0.0021750891388342916,0.23560744968318587,0.031505635518807175,0.0021750891388342916,0.08660251149899725
10,12,0.014400813633745922,0.0012457460527816931,0.36293713619284784,0.04118428642960154,0.0012457460527816931,0.05815581318921136
11,13,0.01136495114999474,0.0007134802892965017,0.12332530257037681,0.019148561519704944,0.0007134802892965017,0.03860496637486173
12,14,0.010818307309503337,0.0004086339443564164,0.21382074168321952,0.024323732803221945,0.0004086339443564164,0.08712712692523973
13,15,0.010053918184840822,0.00023403828106439823,0.15968878321762667,0.025088120101419045,0.00023403828106439823,0.06074107009164448
14,16,0.00811241055825714,0.00013404152484161635,0.25269831425320827,0.025595237690125772,0.00013404152484161635,0.04185085223685974
15,17,0.004832244135906612,7.677004932762172e-05,0.08512708199431458,0.012141273156417843,7.677004932762172e-05,0.028535089234565943
16,18,0.0027539210832997958,4.3968766251573216e-05,0.06094720988783265,0.006494948125807543,4.3968766251573216e-05,0.019274483333632603
17,19,0.0028951975234206714,2.51823780578177e-05,0.11080223739186137,0.009400172379327524,2.51823780578177e-05,0.012909854110039132
18,20,0.0011960721296479348,1.4422787326314123e-05,0.030224721835671438,0.003933450153042985,1.4422787326314123e-05,0.002096027672726478
19,21,0.0010447566237997336,8.260411061357642e-06,0.02097713956453998,0.0028639372264092073,8.260411061357642e-06,0.005664430734887779
20,22,0.0010944763416671473,4.7310127618749e-06,0.04322201376610127,0.004738224668878517,4.7310127618749e-06,0.003715519897027897
21,23,0.0006236605092763483,2.709608709151151e-06,0.030922081324251317,0.00245886729323144,2.709608709151151e-06,0.0024230706121956386
22,24,0.00047248404764177937,1.5518832280211691e-06,0.006679386137826644,0.0012706279961807042,1.5518832280211691e-06,0.0015718075070694374
23,25,0.0007294757451586062,8.888152541286576e-07,0.042542300827763495,0.0035664344739484806,8.888152541286576e-07,0.0010146112147921655
24,26,0.0003554259319620214,5.090541232146198e-07,0.010746462356633927,0.0012214787482570943,5.090541232146198e-07,0.0030091417760230166
25,27,0.00023396817262037593,2.9155226483578657e-07,0.007440563183224906,0.0006871797833297727,2.9155226483578657e-07,0.0020020005471134963
26,28,0.0001706418838856303,1.6698170048028282e-07,0.005116846654235704,0.0005823680235679346,1.6698170048028282e-07,0.0013248600890434512
27,29,0.00012121447180261955,9.563598592174065e-08,0.0034966571944812274,0.00045478260714601205,9.563598592174065e-08,0.0008724023587439146
28,30,9.995343652111549e-05,5.477391700357826e-08,0.007981683659078677,0.0005760661086328607,5.477391700357826e-08,0.0005718027148263245
29,31,9.025695316847156e-05,3.137084806518272e-08,0.005586305774778256,0.00044378245853856897,3.137084806518272e-08,0.0003731525962958618
30,32,7.34345035178165e-05,1.796713038186565e-08,0.003885133952045529,0.0004016016138891067,1.796713038186565e-08,0.0002425237118090683
31,33,9.201363842379659e-05,1.029037447404052e-08,0.002685973572222197,0.00039165103107189616,1.029037447404052e-08,0.00018523640207652924
32,34,6.238901518555561e-05,5.893640473765473e-09,0.001846552423676385,0.0002171546796476006,5.893640473765473e-09,0.00048022671561327897
33,35,1.7112105177161605e-05,3.3754843540079454e-09,0.0003183218306757597,5.5419606053015735e-05,3.3754843540079454e-09,6.512387817439204e-05
34,36,7.792024477672931e-05,1.9332524056854837e-09,0.008546755111286908,0.0006160783727059195,1.9332524056854837e-09,0.00021013878550367538
35,37,9.23831231497463e-05,1.1072380944829328e-09,0.01600693530308377,0.0011292754234212496,1.1072380944829328e-09,0.00013818519522702682
36,38,2.2260434760294955e-05,6.341521646468584e-10,0.0014214858152905615,0.00014436481912441575,6.341521646468584e-10,9.053587880938635e-05
37,39,4.6190263282514276e-05,3.63200083098744e-10,0.00863385914972759,0.0006090656449320957,3.63200083098744e-10,1.0791626185384026e-05
38,40,6.998723398306463e-06,2.080167942600873e-10,0.00017609951184190223,2.802294884359017e-05,2.080167942600873e-10,3.846552755155061e-05
39,41,6.332261109780486e-06,1.19138151965894e-10,0.00046173066403974375,3.651759687953836e-05,1.19138151965894e-10,2.4952229733968768e-05
40,42,3.869847313974255e-06,6.823439090259969e-11,0.0003145639733890093,2.4150833285086102e-05,6.823439090259969e-11,1.613778083844161e-05
41,43,3.2637394316969236e-06,3.908011014961559e-11,0.0002134192502385724,1.703637641224018e-05,3.908011014961559e-11,1.0407245560276015e-05
42,44,3.788764883734984e-06,2.2382481753023168e-11,0.00014422633243640142,1.8310251402663907e-05,2.2382481753023168e-11,6.693325860779551e-06
