,N,average,min,max,std,5_percentile,95_percentile,25_percentile,75_percentile
0,2,0.5645131377777777,0.38605511111111107,0.9999999999999999,0.2369545584019515,,,0.38605511111111107,0.8566115555555555
1,3,0.47185165461175305,0.239868909037037,0.9999999999999999,0.25950097520126003,,,0.239868909037037,0.6784275152592592
2,4,0.4158747954841977,0.1490385488150123,0.9999999999999999,0.2617729207782099,,,0.1490385488150123,0.512359989703111
3,5,0.3801416148202784,0.0926026183303943,0.9922145201812582,0.25662742896257135,,,0.0926026183303943,0.718726568127551
4,6,0.3462474257021107,0.05753709352261833,0.9970518983086363,0.2546397393324986,,,0.05753709352261833,0.5884863275219043
5,7,0.3103786492982994,0.03574971410872019,0.9988836521595366,0.248095903538636,,,0.18826137000600715,0.46710242327744167
6,8,0.28323451538760364,0.022212489032884808,0.9940282832854164,0.23600433742874546,,,0.13051028963956784,0.3615146111053252
7,9,0.26702041004817756,0.013801359852432426,0.9974760576021251,0.23802848342128546,,,0.08950152247650385,0.5364618838953921
8,10,0.24810992782248908,0.00857524492164468,0.9916010501664535,0.2287420622833912,,,0.06083639422952213,0.43709183295063403
9,11,0.2322684398086845,0.005328085511315228,0.9794332569885739,0.2181454019297168,,,0.0410468390249392,0.34888908296919163
10,12,0.21717841111433103,0.003310517131030528,0.9982757607130301,0.21306936659527884,,,0.027521337694446923,0.2735345335683794
11,13,0.20508018333873682,0.002056934644080301,0.9950771056635174,0.20618832547453492,,,0.07794440665452212,0.2111074757536621
12,14,0.19216370199078317,0.001278042058855227,0.9886179549002012,0.20211885756688694,,,0.05537931930899513,0.33716851450084784
13,15,0.17141839105631568,0.0007940901325687144,0.9312844949084287,0.19234822552390296,,,0.039022138215415336,0.2703393558263398
14,16,0.1675062176105412,0.0004933946690360278,0.9599256378529268,0.18671555376204813,,,0.027295297616018142,0.21371683229484745
15,17,0.1569846694201533,0.00030656255436105193,0.9772783516582332,0.18326270807974693,,,0.018968123948484288,0.16680821724475778
16,18,0.15262015948634472,0.00019047753377633358,0.9874333701130235,0.18464926244421792,,,0.013104313300110665,0.2659042301585738
17,19,0.1394490475359285,0.00011835004098636192,0.9390113406867389,0.16704630414848445,,,0.03496459939724751,0.21394742831083763
18,20,0.13279989388164598,7.353482546619287e-05,0.9629537638660536,0.16762515253373228,,,0.02513475741556831,0.17013547368608944
19,21,0.11621006549673893,4.56896382229945e-05,0.9428066581388673,0.15436380728239707,,,0.017949335668960453,0.13383970327696473
20,22,0.11379644889000377,2.838849521588725e-05,0.9165187145860346,0.15612982733663852,,,0.01274070328286382,0.10424050250832352
21,23,0.10979585856245122,1.7638718360804607e-05,0.946463603175328,0.14963955407762217,,,0.008993412109371705,0.17167405945945896
22,24,0.10344051557939675,1.0959523674846596e-05,0.9227545107795382,0.14538413767502545,,,0.006315847656205808,0.13712692267476745
23,25,0.09506136249721692,6.809517376638018e-06,0.8932920119623704,0.13805204892781428,,,0.016297807937608273,0.10850653913402744
24,26,0.09386425144058952,4.230980130017755e-06,0.8580881031192928,0.13739264772028037,,,0.011798003620277638,0.08510812030949265
25,27,0.08709354574607353,2.6288489874510316e-06,0.9018348271749571,0.13398595480376915,,,0.008493783674291093,0.1391072141148381
26,28,0.08409522359455028,1.6333915042029076e-06,0.9337824347996078,0.13048359279612057,,,0.0060837143780358635,0.11150287736154547
27,29,0.07526652138701916,1.01488058794474e-06,0.8328336742804,0.1182844113033648,,,0.004336681923728184,0.08863421793570665
28,30,0.07508476720517529,6.305791386429982e-07,0.9718631955205012,0.11986661277582382,,,0.003077514105727438,0.06990409287626506
29,31,0.06512569102620965,3.9179983814351623e-07,0.9166403337095756,0.10780319731606716,,,0.007771691731234216,0.054724548045482845
30,32,0.06659424559267539,2.434382994331714e-07,0.8901425077598402,0.11290517344275067,,,0.005652330715082335,0.0912718321497295
31,33,0.06482015476230195,1.512563300478105e-07,0.9230704728067114,0.11037918162747574,,,0.004091643728768417,0.07281951448642984
32,34,0.060120109969949945,9.398059973637291e-08,0.8988664815581406,0.10564696892128783,,,0.00294877494421911,0.05768566163169801
33,35,0.055587969258437585,5.839327930286637e-08,0.7845981437145643,0.09575583412694752,,,0.002116241012154778,0.045389212163473844
34,36,0.05127149394940368,3.62816908735143e-08,0.8379469524031963,0.09620126561838128,,,0.001512746415178367,0.03548525706091898
35,37,0.048855395700144244,5.308737008612612e-07,0.8015844044010246,0.09246185335598688,,,0.00107729586210842,0.06009988680913534
36,38,0.04518310143567868,1.4006732201473548e-08,0.8507579771581576,0.08417329250431277,,,0.0027457488478933147,0.04778319493321831
37,39,0.04415657110405105,8.702849607848897e-09,0.7190556805716104,0.08448444179045951,,,0.0019955011552853738,0.03775542574982803
38,40,0.040871505796820605,5.407370556343448e-09,0.8624236040397064,0.08063144807719407,,,0.0014445920011255061,0.029655662321430912
39,41,0.03962347143141446,8.731100991642554e-08,0.831194157722124,0.08115001682475331,,,0.0010418882115749207,0.04978627436214053
40,42,0.039221694466471405,5.552147735946567e-08,0.6972814313335904,0.0766301216079513,,,0.002507423183604156,0.039704517519042776
41,43,0.036438319218502435,3.5287827564187026e-08,0.9063619912219314,0.07606150071254117,,,0.001841484092314071,0.03148284481349656
42,44,0.03433945608073019,8.059066606224532e-10,0.8118810144704649,0.07228791703028714,,,0.0013472586289336743,0.024826445715567858
