,N,average,min,max,std,5_percentile,95_percentile
0,2,0.6881121756444445,0.6838187377777777,0.9700479288888888,0.03479186167693369,0.6838187377777777,0.6838187377777777
1,3,0.5849996361023524,0.5654725082263703,0.9205111968805925,0.08094181336730154,0.5654725082263703,0.9205111968805925
2,4,0.4877954081778993,0.46760806613599315,0.9819565592636832,0.08837989806326138,0.46760806613599315,0.4871809545540619
3,5,0.41095890761717135,0.38668069682339057,0.7913175433864034,0.09609592674218975,0.38668069682339057,0.7913175433864034
4,6,0.3529319336600127,0.3197591575598224,0.9313758438767474,0.11341019049321541,0.3197591575598224,0.7212883931412312
5,7,0.29540971088441376,0.26441950602480246,0.651797066769942,0.10509289780126758,0.26441950602480246,0.651797066769942
6,8,0.2529469321857744,0.21865730351544332,0.8529234963088184,0.11058039660507257,0.21865730351544332,0.5847549235903164
7,9,0.21800156166161913,0.1808150128537039,0.8065124553236697,0.11033658791079738,0.1808150128537039,0.5213956288093584
8,10,0.1916765071194364,0.1495219612958229,0.7571682365482595,0.11094977554325278,0.1495219612958229,0.46245247687463314
9,11,0.1579348687247811,0.12364469386089247,0.7061627624074107,0.10158747878263549,0.12364469386089247,0.40829463564512714
10,12,0.13749386236183475,0.10224591884336734,0.6546117186024181,0.10128062312851709,0.10224591884336734,0.35903121905366886
11,13,0.11763851422067355,0.08455055848887523,0.6034565868138477,0.09362236588225549,0.08455055848887523,0.3145902430972726
12,14,0.10753079157302615,0.06991767516640056,0.5534634515946325,0.08739714993156142,0.06991767516640056,0.27477804168104597
13,15,0.09302371008826399,0.05781725618426883,0.7463880713641446,0.0830448519512447,0.05781725618426883,0.2393235409162447
14,16,0.07799701198352606,0.0478110163806447,0.45921235465954235,0.07397543680723288,0.0478110163806447,0.2079108532386307
15,17,0.07978411940819302,0.03953652314570112,0.6621746161626894,0.09621591360562479,0.03953652314570112,0.18020290813974194
16,18,0.06403609505468558,0.03269406887328512,0.3749602070434912,0.06893962435110242,0.03269406887328512,0.15585824577677326
17,19,0.05574977328382502,0.027035815353615236,0.33704096094693126,0.061901881504790354,0.027035815353615236,0.13454263222734292
18,20,0.05084363374973874,0.02235681690974956,0.3019952501898612,0.06675141626834534,0.02235681690974956,0.12523970900719983
19,21,0.045234605118422214,0.018487597129902233,0.2697947319505502,0.0581463110303086,0.018487597129902233,0.09974121250669604
20,22,0.03492357844832008,0.01528801031995382,0.24036413618546715,0.041145217860296825,0.01528801031995382,0.0856789201388189
21,23,0.03537721336241946,0.012642165333913812,0.21359328146166057,0.04618995982836996,0.012642165333913812,0.07349660001283399
22,24,0.026585669632131836,0.010454227920124461,0.18934721579225028,0.03556845318737557,0.010454227920124461,0.06296472585106887
23,25,0.02324002364757954,0.00864494954141492,0.1674746195330965,0.026791564257227826,0.00864494954141492,0.05387690900915342
24,26,0.01684427830836073,0.007148796940780711,0.14781464243175274,0.02231314189163473,0.007148796940780711,0.04604876455727014
25,27,0.015699827719640104,0.005911578483562929,0.13020236116760897,0.02266214001554373,0.005911578483562929,0.03931647682844304
26,28,0.01797695730620049,0.004888481300674305,0.2612800032478727,0.029911905794734253,0.004888481300674305,0.03758209450637548
27,29,0.015192257534950612,0.0040424481369042715,0.2358726121877921,0.02582236241655481,0.0040424481369042715,0.028577409886235236
28,30,0.01566045089407778,0.0033428351126773724,0.21243813761710512,0.02916690677661366,0.0033428351126773724,0.08802398654074753
29,31,0.010870091973774748,0.002764301782510008,0.07700089275538224,0.016989801956411116,0.002764301782510008,0.02351393790458153
30,32,0.009725764032058501,0.002285893287350276,0.06725688329624707,0.014273826345763187,0.002285893287350276,0.017594965132461702
31,33,0.008534642431706947,0.0018902813557528549,0.05866206065936794,0.011910945425545433,0.0018902813557528549,0.014945475098467751
32,34,0.007878050629528493,0.0015631366624505607,0.2759219872743984,0.023076487388769325,0.0015631366624505607,0.01268605623472856
33,35,0.006735092152632907,0.0012926098107357835,0.12200296681663295,0.01464051578598929,0.0012926098107357835,0.012445430407981036
34,36,0.006155671318607003,0.0010689021394911105,0.10858090237879338,0.01331912348166865,0.0010689021394911105,0.03861846200046491
35,37,0.0052520871932880886,0.0008839108092165156,0.09647273603065065,0.00976220267760522,0.0008839108092165156,0.03351367311544852
36,38,0.006501657344744746,0.0007309353118347773,0.189089714849774,0.017035641688767013,0.0007309353118347773,0.029051134736018988
37,39,0.004767100021258973,0.0006044347738665719,0.0757939434075938,0.01142511693355888,0.0006044347738665719,0.025155900680054424
38,40,0.004297541312608389,0.0004998272623360638,0.06703018614621431,0.007649438617823089,0.0004998272623360638,0.021760688344960376
39,41,0.003768243497353897,0.00041332382413443566,0.1395006161929817,0.010804903414077105,0.00041332382413443566,0.018805304920082727
40,42,0.0029538082179036518,0.00034179124763756934,0.052205340833182234,0.006459924473240056,0.00034179124763756934,0.01623607138830584
41,43,0.0026174620632103468,0.000282638575713094,0.11289988609446666,0.008986982955639308,0.000282638575713094,0.014005257297334608
42,44,0.001864607635835997,0.0002337232595430145,0.04044645226021259,0.005164678034539596,0.0002337232595430145,0.0023859971710265115
