,N,average,min,max,std,5_percentile,95_percentile
0,2,0.7761608807111111,0.6838187377777777,0.9999999999999999,0.13468742557123314,0.6838187377777777,0.9700479288888888
1,3,0.723211599309179,0.5654725082263703,0.9999999999999999,0.18662851727563565,0.5654725082263703,0.9948162948930369
2,4,0.6744309399504803,0.46760806613599315,0.9999999999999999,0.21434336788737438,0.46760806613599315,0.9819565592636832
3,5,0.6723344125153181,0.38668069682339057,0.9998447372960172,0.23267431925947268,0.38668069682339057,0.9606882711641495
4,6,0.6460127753374479,0.3197591575598224,0.9992027777692829,0.24849498925845587,0.3197591575598224,0.9900006984515513
5,7,0.6487530294864827,0.26441950602480246,0.9976102045753608,0.2397713510207648,0.26441950602480246,0.9798546902864719
6,8,0.6215342142379159,0.21865730351544332,0.9945373169024303,0.26188835824169376,0.21865730351544332,0.9651720636705132
7,9,0.5889707343384913,0.1808150128537039,0.9986030340965667,0.2619933767688818,0.1808150128537039,0.9457455782791159
8,10,0.6211015378548785,0.1495219612958229,0.9970198438211699,0.24769520926063598,0.1495219612958229,0.9818904969983497
9,11,0.6113399816215501,0.12364469386089247,0.9944014581977006,0.27471240234550487,0.12364469386089247,0.9714646959988908
10,12,0.6231295068648536,0.10224591884336734,0.9997952494586944,0.26285202607061403,0.10224591884336734,0.9579167151267938
11,13,0.5878600656962241,0.08455055848887523,0.9995487675168958,0.27629448534181605,0.08455055848887523,0.9411117996530445
12,14,0.5711447222426398,0.06991767516640056,0.994886931660936,0.2775622579143934,0.06991767516640056,0.9772428160526845
13,15,0.5927114439376762,0.05781725618426883,0.9983767696890518,0.27105098799091937,0.2393235409162447,0.9675158111635843
14,16,0.5796389546339383,0.0478110163806447,0.9995092221291755,0.27620844957842106,0.0478110163806447,0.9554504342991444
15,17,0.5457507235983412,0.03953652314570112,0.9955794947224342,0.27895456418827447,0.18020290813974194,0.9820564671216353
16,18,0.5941502930505489,0.03269406887328512,0.9985049763600736,0.28259424421598184,0.15585824577677326,0.9749402402093796
17,19,0.5812511062739492,0.027035815353615236,0.9999202419987251,0.2827300041406322,0.13454263222734292,0.966113272347418
18,20,0.5890296628430073,0.02235681690974956,0.9991846109815449,0.26332174298499167,0.1159367857870631,0.9554450442559528
19,21,0.5560796402887359,0.018487597129902233,0.994497871222776,0.2725956973623257,0.09974121250669604,0.9428423108039019
20,22,0.5649586617076688,0.01528801031995382,0.9979595060923815,0.2916276667421142,0.0856789201388189,0.9741071719517496
21,23,0.56231811348883,0.012642165333913812,0.9992775120302009,0.27908807290545484,0.07349660001283399,0.9661711775078567
22,24,0.5764750605353659,0.010454227920124461,0.9988739453710453,0.2837344334269807,0.18934721579225028,0.9850384752319156
23,25,0.5792150726161158,0.05387690900915342,0.9937459427682099,0.2643320382805742,0.1674746195330965,0.9457243540119813
24,26,0.5497293008059632,0.007148796940780711,0.9975133737222469,0.28239227459299,0.04604876455727014,0.9741842327949449
25,27,0.5651435861667942,0.03931647682844304,0.988413328930759,0.26962661912729574,0.13020236116760897,0.9211775609919327
26,28,0.5555771164754705,0.004888481300674305,0.9950623009731021,0.28749674747110376,0.1104261520331563,0.9587092669574707
27,29,0.5401901750701816,0.028577409886235236,0.9979913947901556,0.2748824929449714,0.10046540164838329,0.9490303555695244
28,30,0.5759576188321922,0.02433122583948435,0.9992164720063947,0.28667451927421933,0.08802398654074753,0.9748204243756463
29,31,0.544344621516071,0.020698835017698293,0.9882106280997849,0.2763480924258941,0.07700089275538224,0.9684441368879613
30,32,0.5848002932951704,0.06725688329624707,0.9983863404349588,0.2857133659849286,0.06725688329624707,0.9847897073540587
31,33,0.5538995390141798,0.05866206065936794,0.9977555360345394,0.2603198075094374,0.15320510966503828,0.9524662233111884
32,34,0.5619443958738609,0.01268605623472856,0.9990796818131674,0.27455213222951086,0.1368428593171236,0.9427467386465063
33,35,0.5199490647929607,0.01076104962075298,0.9958882482043002,0.282373021833095,0.04444866536532561,0.9318159210877213
34,36,0.5103732768957608,0.009122378304299336,0.994569999662867,0.2989130800424054,0.10508278035987703,0.9634526219875273
35,37,0.5310831721285703,0.007728590029376526,0.9992584679390804,0.28498511264406573,0.09647273603065065,0.955871495014983
36,38,0.5718590982773736,0.006544004212340833,0.9989694951201713,0.27833895510864043,0.08557662087545967,0.9769584226622269
37,39,0.5411855832391781,0.005537955754626585,0.9885149962097007,0.28042644848322795,0.0757939434075938,0.9393483147954285
38,40,0.5258236593241413,0.021760688344960376,0.9981030553777172,0.2822344546271355,0.06703018614621431,0.9659062293469138
39,41,0.5418824682995614,0.003959964790401188,0.9974821118757898,0.27972368372304623,0.0591955450600773,0.9591585236016587
40,42,0.5381768183133405,0.052205340833182234,0.9911139393647654,0.27156624962640763,0.12193262799646054,0.9515326564358145
41,43,0.5279464617105105,0.014005257297334608,0.9957352110839379,0.2871653546478439,0.04598025926792229,0.9445196810340745
42,44,0.5300742980128286,0.0023859971710265115,0.9945493183955063,0.3013262434610527,0.04044645226021259,0.9334952125048208
