,N,average,min,max,std,5_percentile,95_percentile,25_percentile,75_percentile
0,2,0.4085805605925927,0.38605511111111107,0.9999999999999999,0.10075111882706002,,,0.38605511111111107,0.38605511111111107
1,3,0.2780053129291852,0.239868909037037,0.9457035757037036,0.12559353775650478,,,0.239868909037037,0.239868909037037
2,4,0.19030126112737655,0.1490385488150123,0.8444950408154073,0.12018296074107586,,,0.1490385488150123,0.1490385488150123
3,5,0.13206094157280132,0.0926026183303943,0.718726568127551,0.10356601467281168,,,0.0926026183303943,0.0926026183303943
4,6,0.09481625200975441,0.05753709352261833,0.8489668087331975,0.0923891182635234,,,0.05753709352261833,0.05753709352261833
5,7,0.06770836880565748,0.03574971410872019,0.7503315331811877,0.07503602007874223,,,0.03574971410872019,0.03574971410872019
6,8,0.04916593692093064,0.022212489032884808,0.3615146111053252,0.06237587404129404,,,0.022212489032884808,0.022212489032884808
7,9,0.03540200566037405,0.013801359852432426,0.5364618838953921,0.051866836851553064,,,0.013801359852432426,0.013801359852432426
8,10,0.02547846800181249,0.00857524492164468,0.43709183295063403,0.04112240700172859,,,0.00857524492164468,0.00857524492164468
9,11,0.019550174950302767,0.005328085511315228,0.591446645418158,0.03384495843576099,,,0.005328085511315228,0.0410468390249392
10,12,0.013681929248799626,0.003310517131030528,0.2735345335683794,0.02462666060346145,,,0.003310517131030528,0.027521337694446923
11,13,0.011335587249400165,0.002056934644080301,0.4139954136514934,0.026475762714555262,,,0.002056934644080301,0.018353506974433248
12,14,0.008150517408449314,0.001278042058855227,0.33716851450084784,0.018767052342588356,,,0.001278042058855227,0.012182538252006261
13,15,0.005736591047064113,0.0007940901325687144,0.2703393558263398,0.013747316806962104,,,0.0007940901325687144,0.008053369026866403
14,16,0.004283316997448437,0.0004933946690360278,0.21371683229484745,0.011120096353787311,,,0.0004933946690360278,0.005304522085559012
15,17,0.0032530959141143434,0.00030656255436105193,0.16680821724475778,0.008632053789619239,,,0.00030656255436105193,0.0034827085038356418
16,18,0.0022742217526920717,0.00019047753377633358,0.1286943661240593,0.006426983487279019,,,0.00019047753377633358,0.0022800079043012633
17,19,0.001977773338611437,0.00011835004098636192,0.0982468439144956,0.005667235369973021,,,0.00011835004098636192,0.0014887724039958233
18,20,0.0013954720294722792,7.353482546619287e-05,0.07428396732396433,0.004947920060411268,,,7.353482546619287e-05,0.0009698391358695738
19,21,0.0011778765258008603,4.56896382229945e-05,0.13383970327696473,0.004570029948510049,,,4.56896382229945e-05,0.0006304385703301603
20,22,0.000940387474079843,2.838849521588725e-05,0.10424050250832352,0.004094052632199446,,,2.838849521588725e-05,0.0004090136413722467
21,23,0.0006039342346205104,1.7638718360804607e-05,0.08044042358439335,0.002461425179128346,,,1.7638718360804607e-05,0.00026488358602770525
22,24,0.0004262289191621629,1.0959523674846596e-05,0.06154492388760198,0.0018647713428087051,,,1.0959523674846596e-05,0.00017126019613783886
23,25,0.0003336755562692012,6.809517376638018e-06,0.04671494012557288,0.0016442134108301501,,,6.809517376638018e-06,0.00011055967483185245
24,26,0.000274120157746712,4.230980130017755e-06,0.035196986070396945,0.0014668186389453631,,,4.230980130017755e-06,7.127294854214459e-05
25,27,0.00017439394948469904,2.6288489874510316e-06,0.026336571382618433,0.0007905416472636423,,,2.6288489874510316e-06,4.5886389836752554e-05
26,28,0.00014319658414943493,1.6333915042029076e-06,0.019580102437065143,0.0006981044155897074,,,1.6333915042029076e-06,2.9506201035150375e-05
27,29,0.00012966126266429433,1.01488058794474e-06,0.039170859504082764,0.0009051452801935192,,,1.01488058794474e-06,1.8951697159431603e-05
28,30,8.187382954276286e-05,6.305791386429982e-07,0.01063252101373191,0.0004427143653959949,,,6.305791386429982e-07,1.2159622617695243e-05
29,31,7.241134585151452e-05,3.9179983814351623e-07,0.02255264302413897,0.0005525700972410459,,,3.9179983814351623e-07,7.793958153627459e-06
30,32,6.41330209653452e-05,2.434382994331714e-07,0.016955589467892367,0.0005373755952050503,,,2.434382994331714e-07,4.991007538164205e-06
31,33,4.188536628846961e-05,1.512563300478105e-07,0.012675422153494969,0.00031599471043135193,,,1.512563300478105e-07,3.1932613197647204e-06
32,34,3.9172025647921867e-05,9.398059973637291e-08,0.025212643669838438,0.0005178584785302494,,,9.398059973637291e-08,2.0413554303252504e-06
33,35,2.494540492607757e-05,5.839327930286637e-08,0.006972688949196712,0.00018334488289359192,,,5.839327930286637e-08,1.4208553371844556e-05
34,36,1.86420999167578e-05,3.62816908735143e-08,0.005133713997036833,0.00013560339326118025,,,3.62816908735143e-08,9.322010036947508e-06
35,37,1.5157785597528557e-05,2.2543023929410216e-08,0.003762574272706427,0.00010717811409217745,,,2.2543023929410216e-08,6.107239410036417e-06
36,38,9.89076804334609e-06,1.4006732201473548e-08,0.0027457488478933147,7.20044717206407e-05,,,1.4006732201473548e-08,3.9956555948287576e-06
37,39,9.04509375747375e-06,8.702849607848897e-09,0.0019955011552853738,8.180858086008094e-05,,,8.702849607848897e-09,2.6107694392844157e-06
38,40,7.020015100939913e-06,5.407370556343448e-09,0.0014445920011255061,6.418790334372046e-05,,,5.407370556343448e-09,1.703781295469538e-06
39,41,4.204613562054245e-06,3.3597795723413952e-09,0.0010418882115749207,3.722170181415807e-05,,,3.3597795723413952e-09,1.1105792252692107e-06
40,42,3.0076285121016227e-06,2.08754304094812e-09,0.0007487812171690734,2.4067770702202194e-05,,,2.08754304094812e-09,7.231016610556227e-07
41,43,2.4232431577069715e-06,1.2970600761090985e-09,0.001841484092314071,3.525323358073475e-05,,,1.2970600761090985e-09,4.703112981626779e-07
42,44,2.8092141225353163e-06,8.059066606224532e-10,0.0003828887296995999,2.3588445226942907e-05,,,8.059066606224532e-10,3.055824106293826e-07
