,N,average,min,max,std,5_percentile,95_percentile
0,2,0.4072301511111111,0.38605511111111107,0.8566115555555555,0.09754829170399289,0.38605511111111107,0.38605511111111107
1,3,0.29163952905481483,0.239868909037037,0.9457035757037036,0.14480164849334654,0.239868909037037,0.6784275152592592
2,4,0.1761317249327407,0.1490385488150123,0.8444950408154073,0.10131346890106223,0.1490385488150123,0.512359989703111
3,5,0.1349295661938578,0.0926026183303943,0.37478227075348425,0.10075828958852973,0.0926026183303943,0.37478227075348425
4,6,0.09811227010383927,0.05753709352261833,0.5884863275219043,0.09717705145413132,0.05753709352261833,0.2679302423692742
5,7,0.0704346610872491,0.03574971410872019,0.46710242327744167,0.07675282280048779,0.03574971410872019,0.18826137000600715
6,8,0.04849213558353656,0.022212489032884808,0.3615146111053252,0.0610164996452117,0.022212489032884808,0.13051028963956784
7,9,0.033612894697991516,0.013801359852432426,0.5364618838953921,0.05015380902991934,0.013801359852432426,0.08950152247650385
8,10,0.02600759051910492,0.00857524492164468,0.2041620354644307,0.03616576830812063,0.00857524492164468,0.06083639422952213
9,11,0.01751461903305573,0.005328085511315228,0.14988939265014528,0.02607943123194522,0.005328085511315228,0.0410468390249392
10,12,0.01297250489965402,0.003310517131030528,0.10867434567740059,0.021968029253361866,0.003310517131030528,0.027521337694446923
11,13,0.011350141392790747,0.002056934644080301,0.2111074757536621,0.022699812375740713,0.002056934644080301,0.07794440665452212
12,14,0.00808940226490244,0.001278042058855227,0.16068306025478774,0.018922926539814002,0.001278042058855227,0.014342377304854968
13,15,0.005930984029736839,0.0007940901325687144,0.2703393558263398,0.021759791218845546,0.0007940901325687144,0.008053369026866403
14,16,0.004984652432859874,0.0004933946690360278,0.08983844747946987,0.01248937795467479,0.0004933946690360278,0.027295297616018142
15,17,0.003938905421497056,0.00030656255436105193,0.06615544139784281,0.008449866966119437,0.00030656255436105193,0.018968123948484288
16,18,0.0020577007812496418,0.00019047753377633358,0.04828717719035238,0.004686449584355179,0.00019047753377633358,0.013104313300110665
17,19,0.0019033198046485816,0.00011835004098636192,0.03496459939724751,0.005221719715144271,0.00011835004098636192,0.009005509656897503
18,20,0.0016532672766126455,7.353482546619287e-05,0.07428396732396433,0.005753198548527198,7.353482546619287e-05,0.006159171817132067
19,21,0.0011015190053134873,4.56896382229945e-05,0.017949335668960453,0.0031485793678318373,4.56896382229945e-05,0.0041941445084940025
20,22,0.0009353555253263462,2.838849521588725e-05,0.01274070328286382,0.0022772565002368945,2.838849521588725e-05,0.0028446878599092938
21,23,0.0009553634180933032,1.7638718360804607e-05,0.030540336356951362,0.003931490638042968,1.7638718360804607e-05,0.001922379222489932
22,24,0.0002390036449627865,1.0959523674846596e-05,0.006315847656205808,0.0005804391245627361,1.0959523674846596e-05,0.0012947408748162355
23,25,0.0002680345032873238,6.809517376638018e-06,0.004414521888319622,0.0007198649596629329,6.809517376638018e-06,0.0008693161911566825
24,26,0.00035223421367913953,4.230980130017755e-06,0.011798003620277638,0.0012874864673608798,4.230980130017755e-06,0.0005820003903083469
25,27,0.00023642153056420014,2.6288489874510316e-06,0.008493783674291093,0.000930870556673934,2.6288489874510316e-06,0.000475632888436476
26,28,0.00020879638130250527,1.6333915042029076e-06,0.019580102437065143,0.0014069723437204068,1.6333915042029076e-06,0.0003193910187051434
27,29,0.00012270857124770552,1.01488058794474e-06,0.004336681923728184,0.0004730295432541993,1.01488058794474e-06,0.001011414798726215
28,30,5.4456466380030984e-05,6.305791386429982e-07,0.003077514105727438,0.0002457140140916932,6.305791386429982e-07,0.0001140407407437406
29,31,4.33766444410646e-05,3.9179983814351623e-07,0.0021747876392838265,0.0001775570707191247,3.9179983814351623e-07,7.546175734667809e-05
30,32,2.8905623893945592e-05,2.434382994331714e-07,0.001530798180802621,0.00012039929905003151,2.434382994331714e-07,4.983821738557624e-05
31,33,2.2863913687400388e-05,1.512563300478105e-07,0.001073504332951586,0.00011130776283561523,1.512563300478105e-07,3.285607392335622e-05
32,34,2.2775215718467257e-05,9.398059973637291e-08,0.00075018181376753,8.272973223447615e-05,9.398059973637291e-08,0.00014892336377314268
33,35,2.8278662781654205e-05,5.839327930286637e-08,0.002116241012154778,0.00015898998623731358,5.839327930286637e-08,0.00010071924545961416
34,36,1.855781523295191e-05,3.62816908735143e-08,0.00036278896869083085,6.747606894970694e-05,3.62816908735143e-08,6.796053005571207e-05
35,37,8.052592878505811e-06,2.2543023929410216e-08,0.0002511472665943325,3.185958827007922e-05,2.2543023929410216e-08,4.575607714193988e-05
36,38,2.394740124341159e-05,1.4006732201473548e-08,0.0027457488478933147,0.00020176728089670446,1.4006732201473548e-08,3.074238392079243e-05
37,39,5.148956995662512e-06,8.702849607848897e-09,0.00011936321044081873,1.91001544086487e-05,8.702849607848897e-09,2.0614289461360855e-05
38,40,1.5076334264093199e-05,5.407370556343448e-09,0.0014445920011255061,0.00010910932499666656,5.407370556343448e-09,1.720562300384655e-05
39,41,4.633065437028377e-06,3.3597795723413952e-09,0.0002678380502918738,2.7413592900473746e-05,3.3597795723413952e-09,9.217674184673681e-06
40,42,3.774470323328035e-06,2.08754304094812e-09,0.00018768085581234047,1.9643891557366435e-05,2.08754304094812e-09,6.1477875600458546e-06
41,43,2.3304012926472096e-06,1.2970600761090985e-09,0.00013114620318699182,1.3487086912722685e-05,1.2970600761090985e-09,4.093639832961553e-06
42,44,7.667134673327476e-07,8.059066606224532e-10,1.7813977218066626e-05,2.8343278430369827e-06,8.059066606224532e-10,2.7216060944510453e-06
