,N,average,min,max,std,5_percentile,95_percentile
0,2,0.5736070936666665,0.3280234711111111,0.9999999999999999,0.2557390821943373,0.3280234711111111,0.8174431955555554
1,3,0.4617481443130578,0.18786997602103703,1.0,0.262024191345063,0.18786997602103703,0.9219995626877038
2,4,0.39853934739708413,0.10759939759978193,1.0,0.2689212843036661,0.10759939759978193,0.9666730131510328
3,5,0.337994988370087,0.06162576165198177,0.985760489418998,0.25608500903386094,0.06162576165198177,0.8903231080791725
4,6,0.3289264079957608,0.03529512789014502,0.9939159317790904,0.25639673299282295,0.03529512789014502,0.7810027690004469
5,7,0.2988073617634933,0.02021469624694906,0.87491987230298,0.24531509682513947,0.02021469624694906,0.6667369599823613
6,8,0.30128779638527076,0.011577630363835958,0.9310985790424672,0.2537437835328642,0.011577630363835958,0.7812886944038345
7,9,0.24181506212962176,0.006630894830380981,0.9631029640641003,0.23043886438996605,0.006630894830380981,0.6740373011596268
8,10,0.2344342863212122,0.003797734499186867,0.922079743343371,0.21682702528422138,0.032129337811128006,0.7846049074829455
9,11,0.22694664696776892,0.0021750891388342916,0.8633413284747398,0.21839776497020502,0.020024188102712625,0.6901212022927923
10,12,0.2352009923624486,0.0012457460527816931,0.9949778230557372,0.2225331979143534,0.012397863085412873,0.5909122620241849
11,13,0.2009327456245049,0.0007134802892965017,0.950087724878454,0.2151660637556823,0.0076329352146039895,0.704552796137199
12,14,0.17094203867144536,0.0004086339443564164,0.7947260188104753,0.19366743860263924,0.004676482773517611,0.6143795734639229
13,15,0.20718487433211863,0.00023403828106439823,0.9459820648246045,0.2220456681274351,0.002852973230444671,0.7176699942620717
14,16,0.15557055914144954,0.00013404152484161635,0.9674732426342114,0.1876674041302619,0.0017339896244061266,0.6349214559001546
15,17,0.1661945715706463,7.677004932762172e-05,0.8632730964594287,0.18260094073279778,0.00105038513306553,0.5506675070921869
16,18,0.14561663326555993,4.3968766251573216e-05,0.964660551912595,0.18969513046888165,0.0043783313046262,0.46863393068180503
17,19,0.12807573203212586,0.00038212375373917253,0.86503764759807,0.16967750012536015,0.0027786707786112744,0.5743464989230436
18,20,0.13334487435659134,0.00022961460195638567,0.8119700004156724,0.15741105356047536,0.0017547061197842545,0.49632998287877783
19,21,0.1436159748582009,8.260411061357642e-06,0.7511827794898085,0.17979594057839707,0.0011030853506003337,0.5956247812989686
20,22,0.11076007957375779,8.237777535049522e-05,0.9607161637426332,0.15499411622757234,0.000690595685374929,0.36138042097196443
21,23,0.11354011889581699,2.709608709151151e-06,0.7608511847391591,0.1535255771132656,0.0004307244463518226,0.4494197107630121
22,24,0.1026200631946442,1.5518832280211691e-06,0.9090672346472295,0.15772954378168685,0.0002677125805350205,0.38983562491952783
23,25,0.1096875518574614,8.888152541286576e-07,0.9378941066927091,0.16941384424429154,0.0010146112147921655,0.4747808643920285
24,26,0.1154048408789408,0.00010245756749498358,0.8286016802206848,0.16610469044443132,0.0006519692945683743,0.41633710805205243
25,27,0.08947241398561893,6.164102441064284e-06,0.8751647780181253,0.13751388941744147,0.0004171812506474836,0.34682152349747997
26,28,0.08372942695662358,3.6549575024343877e-06,0.8338446850326767,0.14042147235486707,0.00026590144424815565,0.4335353670620796
27,29,0.08545645256874007,9.563598592174065e-08,0.7865138958542782,0.1369936194362137,0.0001688612979288342,0.3725119448842187
28,30,0.08829092930946032,1.4541021838113659e-05,0.7341052492537581,0.1405403615820963,0.0005485560946207006,0.4569748025396081
29,31,0.06560165424237191,8.87530097574703e-06,0.7941376069797672,0.11580036051189425,6.742108322020219e-05,0.26528264257940115
30,32,0.06947709896794725,5.406564318766932e-06,0.6190459523343435,0.11513221671774342,0.0002425237118090683,0.34062297522770113
31,33,0.059787854358480566,2.636233194322698e-07,0.6908639162365025,0.10556902330357464,0.0001570202644470841,0.28911831475378597
32,34,0.07288285985926224,1.9954748866187143e-06,0.634607309157188,0.11511381074206686,0.00046128013054491624,0.36399895966833146
33,35,0.05286898566258595,1.2092647874534448e-06,0.5769504060406079,0.09171748026903495,6.512387817439204e-05,0.20725683257345517
34,36,0.05348335586416029,6.462633313398091e-06,0.6491860973473116,0.09494060745870209,0.00021013878550367538,0.26500087938057576
35,37,0.055759759824456426,4.0139904855596e-06,0.5936310718771519,0.09735907838888688,0.00013818519522702682,0.22268989210247386
36,38,0.040336170997915186,2.667200695990508e-07,0.4077710318019073,0.07411005473665547,9.053587880938635e-05,0.18533081823267272
37,39,0.05577220570339179,1.0930331263475202e-08,0.6093408089578927,0.10675859003338126,5.911062519510336e-05,0.3560559506861262
38,40,0.04597276986842933,6.838211704503084e-06,0.4282521432392985,0.07976921261662692,3.846552755155061e-05,0.20469740463815556
39,41,0.03966059952082149,5.8132972652487796e-08,0.6241672300300543,0.08433827074539814,0.00011729309815411133,0.17058857352474865
40,42,0.0444655071460594,3.4902565095365e-08,0.9216150586405994,0.093044472836018,7.47538659936973e-05,0.22398496326655504
41,43,0.03653833513798801,2.2117016766372415e-07,0.518654022347913,0.06722364681657186,5.1476081720462747e-05,0.188495745000086
42,44,0.029771801677864102,1.3561528468204685e-07,0.4666241561207507,0.06681995083897298,3.256696643393829e-05,0.09697079519907531
