,N,average,min,max,std,5_percentile,95_percentile,25_percentile,75_percentile
0,2,0.7388311715081481,0.05210567111111109,1.0,0.32219765820286655,,,0.40442766222222215,1.0
1,3,0.6922437105758056,0.011893987858962955,1.0,0.3097373918974582,,,0.5403769745256295,1.0
2,4,0.6605529162127438,0.002715000961939277,1.0,0.30476911698084136,,,0.6452935904739125,1.0
3,5,0.6467021808314175,0.0006197442195786721,1.0,0.29742421449304834,,,0.32142299148262626,1.0
4,6,0.627856405035124,0.0001414669471891582,0.9999999999999999,0.2928215865758212,,,0.4138340690614732,0.7887466744537861
5,7,0.6298330577568596,0.0007965154994538363,1.0,0.29116840068466293,,,0.49941411978569183,0.8369687668984687
6,8,0.6229879567614715,0.002565845309024216,1.0,0.29713082538641966,,,0.2682566974428624,0.8741833630411115
7,9,0.6065084846585286,0.0007452442534165079,1.0,0.2946640787262559,,,0.3386107431408044,0.902903107370927
8,10,0.6004860593628191,0.0002109238521821542,0.9999999999999999,0.2948326213511432,,,0.4084180373978938,0.9250670913950567
9,11,0.6031075880721011,0.0006174823085880267,1.0,0.29468415850181834,,,0.47575880725789954,0.9421717766659452
10,12,0.5923673007969549,0.00018606957854720848,1.0,0.29284866842884943,,,0.2852053790158178,0.7969689630890224
11,13,0.588268974076364,0.003078398572814467,0.9999999999999999,0.29409258399560106,,,0.34320137353145225,0.8331271037208321
12,14,0.5786343485022285,0.0001521759333287279,1.0,0.2915371646120984,,,0.4013860483492443,0.8633569163174976
13,15,0.5799119342158022,0.002141720969247263,1.0,0.29012860302567084,,,0.45853538858967235,0.8884808360542461
14,16,0.5721225720736445,0.0007687626032895149,0.9999999999999999,0.29542997460393905,,,0.29314519793387334,0.9092547285451463
15,17,0.5864622945781562,0.0002673215958186532,1.0,0.2846834983123873,,,0.34348262129435825,0.7809994861586608
16,18,0.5915585785850996,0.002659863789464625,1.0,0.29078874424944723,,,0.3942826326684945,0.8141794023756944
17,19,0.5701141337866474,0.0001942583981178115,0.9999999999999999,0.29305055310272965,,,0.25314800906841434,0.8429862056353229
18,20,0.5711257299891759,0.0018143816030372476,1.0,0.2858897921604821,,,0.2968701713204468,0.867832807737816
19,21,0.5710466864752114,0.0007109487177581845,1.0,0.28809794270907285,,,0.3418593046741826,0.8891383089184427
20,22,0.5742944531440685,0.0002701640611853748,0.9999999999999999,0.2864407252410695,,,0.3874287978481815,0.7740431508072066
21,23,0.569816082409342,0.002056294015163451,1.0,0.29172155353436763,,,0.25848130934141855,0.8044638107026564
22,24,0.5628571615162951,0.0008487059326538924,1.0,0.2922538285498535,,,0.29830433920371113,0.8314619435554688
23,25,0.5640871367104523,0.00033980973640617215,0.9999999999999999,0.2905781778718008,,,0.33928135197579096,0.8552737824814998
24,26,0.55616300936965,0.0005818181497328659,1.0,0.29558070565649563,,,0.3808909923134749,0.8761560436487524
25,27,0.556457670864497,0.000234967082068985,1.0,0.2938785588836894,,,0.26161953412038197,0.7714050530308353
26,28,0.558717443345657,0.0015112936323477184,1.0,0.2927824198787485,,,0.2983742266771655,0.79947467500372
27,29,0.5569338469544542,0.0006532132733952593,1.0,0.29247756404998865,,,0.33619398854715,0.824747315089351
28,30,0.5592123277759684,0.0002745290630728444,0.9999999999999999,0.2889886142084119,,,0.37466745927079026,0.8473716520688352
29,31,0.5587341735292226,0.0015798535360542084,1.0,0.2885090023324677,,,0.2633252349965754,0.773838380084838
30,32,0.5667080449085898,0.00018891215136221932,1.0,0.2842219806775965,,,0.2975812032671906,0.7711237600056771
31,33,0.547771096211068,0.0010814246331696735,0.9998066164409246,0.2930235610810149,,,0.33282983337391436,0.7972020245291985
32,34,0.5504201502509725,0.0016127195609455867,0.9998507594613428,0.29359146839889155,,,0.36873718988007254,0.8209213237532493
33,35,0.556417451935975,0.000741431299054941,0.9998848261016337,0.28957024897931666,,,0.2640515528199261,0.842382327582672
34,36,0.5546387086274168,0.00033195998413347073,0.9999111164635006,0.29167434865959213,,,0.29621957011553623,0.8617048616082916
35,37,0.5567502245376044,0.00014502267982798885,1.0,0.2880321200075023,,,0.32931974506789025,0.7722338000560621
36,38,0.5529526713039498,0.0007619031903650521,0.9999470634243772,0.28671150911170507,,,0.36307498824453943,0.7966099502623607
37,39,0.5503252246670483,0.0011149931987960004,0.9999591470800395,0.2891250913880826,,,0.26408481217460705,0.818949066849753
38,40,0.5451982624704904,0.000524595318920928,0.9999684724399023,0.2903900137876687,,,0.2944727481554679,0.8393234242861377
39,41,0.5375193480978774,0.002246372889359447,0.9996806047978376,0.2859587321554586,,,0.32574125899230755,0.7494744484066751
40,42,0.5490882992608331,0.0003615701280000555,0.9999812230573284,0.2903248403062096,,,0.3576563891844312,0.7742065241515035
41,43,0.5562334839263878,0.00016596334833062192,0.9999855092074421,0.29056237385411937,,,0.2636146862852254,0.7971104048572741
42,44,0.5477188802919281,0.000766848476269357,0.9998432753161166,0.2902206512583326,,,0.2924604112878417,0.8182230324334778
