,N,average,min,max,std,5_percentile,95_percentile,25_percentile,75_percentile
0,2,0.6978280391111111,0.38605511111111107,0.9999999999999999,0.24994907205662273,,,0.38605511111111107,0.8566115555555555
1,3,0.6603043109293826,0.239868909037037,0.9999999999999999,0.2649399504512391,,,0.6784275152592592,0.9457035757037036
2,4,0.6433645948680554,0.1490385488150123,0.9999999999999999,0.2718849439801134,,,0.512359989703111,0.8444950408154073
3,5,0.6261346462373862,0.0926026183303943,0.9999999999999997,0.27654187971638794,,,0.37478227075348425,0.928340689273978
4,6,0.6183289748044922,0.05753709352261833,0.9999999999999997,0.2762118809865665,,,0.2679302423692742,0.8489668087331975
5,7,0.604140681212677,0.03574971410872019,0.9999999999999997,0.2791508686026569,,,0.46710242327744167,0.7503315331811877
6,8,0.5981618689434411,0.022212489032884808,0.9999999999999994,0.2787473537798417,,,0.3615146111053252,0.8575809561314063
7,9,0.5842885283150874,0.013801359852432426,0.9998399286196967,0.28265559315289446,,,0.2740409747102917,0.7763573931504408
8,10,0.59708542223301,0.00857524492164468,0.9999393863039915,0.2783712414986511,,,0.43709183295063403,0.8671978259883526
9,11,0.5926814165663503,0.005328085511315228,0.9995627732061282,0.2824942563275013,,,0.34888908296919163,0.7984013381857739
10,12,0.5729116401521721,0.003310517131030528,0.9998201757047477,0.29100466996456714,,,0.2735345335683794,0.8767681818471111
11,13,0.5804532384527835,0.002056934644080301,0.9999967088930427,0.28635489839862033,,,0.4139954136514934,0.8174183589142585
12,14,0.5748620101024497,0.001278042058855227,0.9996647912076222,0.282651732440763,,,0.33716851450084784,0.748934315613835
13,15,0.5817168652552365,0.0007940901325687144,0.9998545055968933,0.28198280984259466,,,0.2703393558263398,0.8340371534218277
14,16,0.5653513843780458,0.0004933946690360278,0.9999951299227828,0.28338333658525744,,,0.3949089075956229,0.773614138578153
15,17,0.5709486351640174,0.0034827085038356418,0.9999980448347222,0.2858969032073794,,,0.32629750841506255,0.8486998050238925
16,18,0.5675715485577795,0.00019047753377633358,0.9993279407240239,0.28177406189490056,,,0.2659042301585738,0.7949940868609249
17,19,0.5755379997766127,0.0014887724039958233,0.9996810781654788,0.2802058278884643,,,0.3784773008286688,0.8617323926314393
18,20,0.5593735996405312,7.353482546619287e-05,0.9998504585773981,0.2836071529995755,,,0.31617532243525004,0.8137164062397466
19,21,0.5620983171648968,0.0041941445084940025,0.9981205199703298,0.28870976530125797,,,0.2608748997089012,0.7594728919160403
20,22,0.5623385606853272,0.0004090136413722467,0.9998031242050048,0.28425097521898457,,,0.36395488767081535,0.8302498294056121
21,23,0.5557883083759997,1.7638718360804607e-05,0.9999854908697584,0.28924698951706623,,,0.3067065530231674,0.7811149065795182
22,24,0.556089381383487,0.00017126019613783886,0.9999552579643622,0.2850912194675808,,,0.4089711614820825,0.8449486160158908
23,25,0.5539815033469643,0.0008693161911566825,0.9999789860214815,0.2873254788020552,,,0.3508848638774187,0.800323942834525
24,26,0.5588178382235036,0.0030720706643272556,0.9997133824360743,0.28736739939749883,,,0.2978099331249219,0.8580881031192928
25,27,0.5561689879367662,0.00038860493235954484,0.9999717880186845,0.29161562641209554,,,0.2501761656436441,0.8174661450676046
26,28,0.5534206596225569,0.0014700723332092451,0.9996739711735171,0.2864268766114546,,,0.3389655082287459,0.7720345471825963
27,29,0.5478999880607066,1.01488058794474e-06,0.9998315722192278,0.28908584070546933,,,0.2894179396507298,0.8328336742804
28,30,0.5485708811999561,1.2159622617695243e-05,0.9999969933104405,0.2863192509795218,,,0.3786960518858377,0.7911052067156074
29,31,0.5506301928163164,0.00047411125244965736,0.9992808346878909,0.284386181774423,,,0.3279860841362964,0.7453511693386817
30,32,0.5572993765440039,0.001530798180802621,0.9999782591330174,0.2876443199118942,,,0.28147457974836787,0.8083000097145927
31,33,0.5533481520491107,0.00021965965200777647,0.9999490172049019,0.28690322883599023,,,0.36554482864931204,0.7659237829489424
32,34,0.5416133120989742,0.00075018181376753,0.9995849721684189,0.2845124937985597,,,0.3177929272735757,0.823849259855802
33,35,0.5501350231829885,0.002116241012154778,0.9997739117982545,0.2876240499744198,,,0.27393315188823275,0.7845981437145643
34,36,0.5435642266038422,0.00036278896869083085,0.9998782484605084,0.2904452757608548,,,0.3534168115032264,0.8379469524031963
35,37,0.5547120838267682,0.0002511472665943325,0.999935141155702,0.2868984023611166,,,0.30827009284191,0.8015844044010246
36,38,0.5380048419917725,0.00017337246952169312,0.999868715773358,0.2872574395156364,,,0.26675437427346105,0.7617772264547743
37,39,0.5419867943391865,0.0005406354312716391,0.9997480736533019,0.28822675822019583,,,0.3421554352385989,0.8170639328918097
38,40,0.5433644804157586,8.197028569659735e-05,0.9999620302191079,0.28481694019625686,,,0.2993276326104006,0.7799514746798942
39,41,0.5490287680009381,0.0002678380502918738,0.9999235886948207,0.2891408385892085,,,0.25990490466029603,0.831194157722124
40,42,0.5421515044317775,0.0007487812171690734,0.9998536397650076,0.28585548611791706,,,0.33163925134740996,0.7966046040210385
41,43,0.5483915743301768,0.0005363112136686572,0.9999188321675933,0.29065237973890995,,,0.29089414242912925,0.8441124457780662
42,44,0.5365474929114421,9.139738321131685e-05,0.9995287411126017,0.2904391298070662,,,0.253356188750761,0.8118810144704649
