,N,average,min,max,std,5_percentile,95_percentile,25_percentile,75_percentile
31,33,2.6495669817056823e-11,6.739107735605425e-22,1.3844914572086364e-08,5.151861865248256e-10,,,4.1429699451033385e-18,3.749003329712428e-15
32,34,1.6930440662662207e-11,1.538313659114198e-22,3.348216397584307e-08,6.273843186311928e-10,,,1.0042461118547328e-18,9.686222029807894e-16
33,35,9.24234246285264e-12,3.511457312538009e-23,1.1079534499529502e-08,2.884449799630154e-10,,,2.4300095816417116e-19,5.284366859641995e-15
34,36,5.411648098117284e-13,8.015486558753425e-24,4.4554193411465006e-10,1.1864413581387515e-11,,,5.870273752118753e-20,1.3986621816578745e-15
35,37,6.161467689453115e-13,1.829668398478115e-24,1.1706095735845666e-09,2.183087356415835e-11,,,1.4158941698958664e-20,3.686245441803809e-16
36,38,2.259165652079437e-13,4.176523064259376e-25,3.74314263849595e-10,7.057240312097187e-12,,,3.410057117765271e-21,9.676327706215452e-17
37,39,2.346433383665312e-12,9.533609981349401e-26,6.787924424773642e-09,1.2392852859413228e-10,,,8.201332832685414e-22,2.5303856481777406e-17
38,40,1.3938622969244478e-13,2.1762053717426893e-26,3.0827829155043506e-10,5.710712509391624e-12,,,8.505645931343102e-21,6.593258076637733e-18
39,41,7.654383816143203e-14,4.967551461897978e-27,9.904462572377457e-11,2.5738974300648332e-12,,,2.0935742618576163e-21,1.7121084431750098e-18
40,42,6.132303319882711e-15,1.1339264137025782e-27,3.558676657525213e-12,1.311472656976615e-13,,,5.143597544031418e-22,4.431541651305085e-19
41,43,9.821694358515424e-15,2.588376027011751e-28,9.941395148712793e-12,2.6192850678625514e-13,,,1.2614833579115373e-22,1.1435096365839387e-19
42,44,4.591919453072518e-13,5.908399677658823e-29,1.3699373687988922e-09,2.500743548844691e-11,,,3.088642981602006e-23,6.5224377431553125e-19
