,N,average,min,max,std,5_percentile,95_percentile,25_percentile,75_percentile
0,2,0.690567431802963,0.3280234711111111,0.9999999999999999,0.2613116878096103,,,0.3280234711111111,0.8174431955555554
1,3,0.6628067429782483,0.18786997602103703,1.0,0.2704924094701477,,,0.6083304612912592,0.9219995626877038
2,4,0.6304004323838237,0.10759939759978193,1.0,0.2778625565248354,,,0.4286817112848023,0.7879792112977162
3,5,0.62604884392331,0.06162576165198177,1.0,0.2770277933233901,,,0.29149394139098256,0.8903231080791725
4,6,0.6179164371286249,0.03529512789014502,0.9999999999999999,0.2778858262656735,,,0.4879239632506167,0.7810027690004469
5,7,0.6035557255027564,0.02021469624694906,1.0,0.2836420727222667,,,0.3620319622407772,0.87491987230298
6,8,0.591645981409408,0.011577630363835958,0.9999999999999999,0.28593630719804686,,,0.26108839871106093,0.7812886944038345
7,9,0.5860083285811714,0.006630894830380981,0.9999999999999999,0.2866072497863787,,,0.41525838169484625,0.8670898089992007
8,10,0.5907055494967558,0.003797734499186867,1.0,0.2792080027178713,,,0.31645083960053827,0.7846049074829455
9,11,0.59100777396612,0.0021750891388342916,0.9999133658461928,0.28595232187162284,,,0.4579267719559049,0.8633413284747398
10,12,0.5851275556775304,0.0012457460527816931,0.9999629841138835,0.28480861128092555,,,0.36293713619284784,0.7893301425613997
11,13,0.5800847583408011,0.0007134802892965017,0.9999841843457252,0.2838204717746892,,,0.28133154010880546,0.8619964394964289
12,14,0.5741744052260607,0.0004086339443564164,0.999866428364634,0.2853752396617015,,,0.4028509772748602,0.7947260188104753
13,15,0.5756715030417299,0.00023403828106439823,0.9999390590460173,0.28645629094212316,,,0.32208465861440516,0.8621500402903285
14,16,0.5792622494303823,0.00013404152484161635,0.9999723083343734,0.2819906610521506,,,0.43772856588306663,0.8004185326239885
15,17,0.568804092204612,7.677004932762172e-05,0.9999874617344855,0.2861344420838144,,,0.3586713070366825,0.8632730964594287
16,18,0.5609566407572373,0.0006343918616204463,0.9994898063958408,0.2863688145402846,,,0.2886950919897863,0.8062048190130728
17,19,0.5699958409319167,0.0027786707786112744,0.9999678876540348,0.2859928261886312,,,0.3917520628699952,0.86503764759807
18,20,0.5570624286667062,0.00022961460195638567,0.9999848207630089,0.28412227218889796,,,0.3220334495308068,0.8119700004156724
19,21,0.5649881173983564,0.00013767031262544374,0.9995971522846999,0.28525057065068277,,,0.26060241289522035,0.7511827794898085
20,22,0.5649467513588945,0.000690595685374929,0.999791558286083,0.2833262310897337,,,0.3529593691490769,0.817647526850148
21,23,0.5573359049681981,4.920190192179738e-05,0.9999847610438092,0.2919096256738618,,,0.2909491495401185,0.7608511847391591
22,24,0.560008960694308,0.0015718075070694374,0.9999455887813192,0.2875084758382286,,,0.3817105223045104,0.8231987382210292
23,25,0.5524600379002037,0.0010146112147921655,0.9998378995310631,0.2892351564851467,,,0.3196636275794984,0.7699206755189886
24,26,0.5569259883664085,0.0030091417760230166,0.9999149960601423,0.2873613796459921,,,0.2641381200188131,0.8286016802206848
25,27,0.5538833816482119,0.0004171812506474836,0.9997722526931804,0.28620037610212823,,,0.34682152349747997,0.7784568056695953
26,28,0.558852634918299,0.0013248600890434512,0.9998773648302293,0.28899219779305735,,,0.2907125658968566,0.8338446850326767
27,29,0.5452838100800234,0.0001688612979288342,0.9999345241733132,0.28683729043200057,,,0.3725119448842187,0.7865138958542782
28,30,0.5543339235359539,0.0005718027148263245,0.9999653174853854,0.2852222435229816,,,0.3162033731139591,0.8389225424547982
29,31,0.5493365729096994,6.742108322020219e-05,0.9999817636801412,0.2861871343747745,,,0.26528264257940115,0.7941376069797672
30,32,0.5462160194820762,0.0010785485725245468,0.9999506445036851,0.2865610405664881,,,0.34062297522770113,0.8438341436491245
31,33,0.54466609906295,0.0007213430170361799,0.999528951474439,0.2864012811898771,,,0.28911831475378597,0.8013667965139362
32,34,0.5477554192587177,0.001846552423676385,0.9999974519451862,0.2869947171809627,,,0.36399895966833146,0.7541525992007315
33,35,0.5430947131836767,0.0003183218306757597,0.9998462532204881,0.28737212689936875,,,0.31219914439611257,0.8082348884164304
34,36,0.5475449233198815,0.0008592370565361816,0.9999800432336828,0.28570395903869344,,,0.26500087938057576,0.7633035228408027
35,37,0.5457289476795055,0.0005818990019330261,0.9998101570666511,0.2889621152704679,,,0.33451178705174317,0.8147709043954985
36,38,0.547470467095917,0.00039231488278777615,0.9999942006582297,0.2876941698968442,,,0.2867340187364187,0.7719476953070434
37,39,0.5400910384251016,1.0791626185384026e-05,0.9997716128291081,0.28599405367151226,,,0.3560559506861262,0.8210002538775658
38,40,0.5338674286718352,0.0022095157323722505,0.9998669561790501,0.2849201916219138,,,0.3079251556506781,0.7801311336533637
39,41,0.5362861451408258,0.00046173066403974375,0.9997311660613217,0.2862862844658015,,,0.2638193785680609,0.8269453485661798
40,42,0.5460134307984941,7.783892310713175e-05,0.9999559557067959,0.28828458177247146,,,0.32855030343300806,0.7878935249521297
41,43,0.5484568397313554,0.0007570721371721707,0.9996893399978747,0.2873658343158815,,,0.28387301909122153,0.8326260871745701
42,44,0.540853694774187,0.0005247873803483419,0.9998139380047196,0.2927048486782096,,,0.24312148911454903,0.7952693822497346
