,N,average,min,max,std,5_percentile,95_percentile,25_percentile,75_percentile
0,2,0.5504644510266666,0.3280234711111111,0.9999999999999999,0.2590665329205901,,,0.3280234711111111,0.8174431955555554
1,3,0.46822048630901464,0.18786997602103703,1.0,0.26962238271688715,,,0.18786997602103703,0.6083304612912592
2,4,0.4207984040538831,0.10759939759978193,1.0,0.27366747797945445,,,0.10759939759978193,0.4286817112848023
3,5,0.3794585232456913,0.06162576165198177,1.0,0.26858024061821595,,,0.06162576165198177,0.6344633661255319
4,6,0.3397410880733868,0.03529512789014502,0.9939159317790904,0.26067851833199296,,,0.19327893046116548,0.4879239632506167
5,7,0.30963225562349384,0.02021469624694906,0.9974004804514794,0.251592671271502,,,0.1257777177493208,0.3620319622407772
6,8,0.28481611623050346,0.011577630363835958,0.9988893119475687,0.24653973500431622,,,0.08067415742874076,0.5302712347903042
7,9,0.2637934802451995,0.006630894830380981,0.9938002873830691,0.23721223588890297,,,0.05115151463147577,0.41525838169484625
8,10,0.2429113688738339,0.003797734499186867,0.9970792731355904,0.22954493773004972,,,0.032129337811128006,0.31645083960053827
9,11,0.23236097319581153,0.0021750891388342916,0.9999133658461928,0.22658154385486254,,,0.08660251149899725,0.4579267719559049
10,12,0.22085219554443555,0.0012457460527816931,0.9949778230557372,0.2225526209321247,,,0.05815581318921136,0.36293713619284784
11,13,0.2011168174378363,0.0007134802892965017,0.9865973181228959,0.21099161088328486,,,0.03860496637486173,0.28133154010880546
12,14,0.1923226156877751,0.0004086339443564164,0.9709979859159874,0.20553231942431485,,,0.02537164986112227,0.21382074168321952
13,15,0.17673722043592957,0.00023403828106439823,0.9835059464616787,0.19812399921612947,,,0.01652929480349172,0.32208465861440516
14,16,0.16134838417965897,0.00013404152484161635,0.9674732426342114,0.18944513077159122,,,0.04185085223685974,0.25269831425320827
15,17,0.16033932569005188,7.677004932762172e-05,0.9429866722196744,0.1859132838729773,,,0.028535089234565943,0.19489486364404052
16,18,0.1449161102714705,4.3968766251573216e-05,0.964660551912595,0.17940066376533284,,,0.019274483333632603,0.1479947494711676
17,19,0.13834804760551656,2.51823780578177e-05,0.9936968454470697,0.17024525375526764,,,0.012909854110039132,0.22857852564299785
18,20,0.12284116649111525,1.4422787326314123e-05,0.9084566316563956,0.15780332818205361,,,0.008581137178631055,0.17825664354956228
19,21,0.12097060393595087,8.260411061357642e-06,0.9766363786876798,0.16067281898919586,,,0.02097713956453998,0.1370837588767332
20,22,0.11259019891295982,4.7310127618749e-06,0.9085507632633822,0.15628115055770464,,,0.01443452950525725,0.1040702420024676
21,23,0.11141788808366658,2.709608709151151e-06,0.938427626964532,0.1522103454079936,,,0.009854653999981122,0.16349520120503855
22,24,0.10497836879370036,1.5518832280211691e-06,0.9090672346472295,0.14684127404613262,,,0.006679386137826644,0.12699663886681614
23,25,0.09590558899956943,1.7465514601441445e-05,0.8723784884075284,0.1389535760515213,,,0.004497088041525115,0.09748518954468263
24,26,0.096021031112319,1.0382843526979601e-05,0.909901466853394,0.1414017701181332,,,0.010746462356633927,0.15030453561269283
25,27,0.08887068300739537,6.164102441064284e-06,0.9376908179216095,0.13665576696851098,,,0.007440563183224906,0.11770639149159354
26,28,0.0870970084174415,3.6549575024343877e-06,0.9109755252721807,0.13680765447149798,,,0.005116846654235704,0.09117527669896955
27,29,0.078843861532143,2.164661708119464e-06,0.8780200882658487,0.12448185690650641,,,0.0034966571944812274,0.06990192136184918
28,30,0.07463735912862476,1.2806359845484502e-06,0.9572681649492962,0.11836526334636215,,,0.007981683659078677,0.10916134710507015
29,31,0.07038127522779745,3.137084806518272e-08,0.88090841946264,0.11806373630736786,,,0.005586305774778256,0.08519814142999366
30,32,0.06745082555780471,4.468860962480119e-07,0.9136210157686829,0.11886222888201418,,,0.003885133952045529,0.06585903567668441
31,33,0.061129590349737334,1.029037447404052e-08,0.9384690192916967,0.10837785275992598,,,0.002685973572222197,0.05044873932638369
32,34,0.06172304341348927,1.5538259648311702e-07,0.9569085919271596,0.10988767031170954,,,0.001846552423676385,0.07957450763437907
33,35,0.05333842192398466,3.3754843540079454e-09,0.8866856489372568,0.09558229610534716,,,0.00418169414713677,0.0619448418873734
34,36,0.05519798200475816,1.9332524056854837e-09,0.7633035228408027,0.10027715840086239,,,0.0029345338716653033,0.047808905767004334
35,37,0.04943809104031851,3.166976760897732e-08,0.8147709043954985,0.09131692187709607,,,0.0020478287191211335,0.03659889094761136
36,38,0.04871133854587695,2.667200695990508e-07,0.7719476953070434,0.08942890121661945,,,0.0014214858152905615,0.05819461083001129
37,39,0.04672692822984285,1.0930331263475202e-08,0.8210002538775658,0.0896717036994954,,,0.0009817553815298715,0.04520827796186451
38,40,0.04666216472837321,2.080167942600873e-10,0.9199434807841569,0.09091203096241551,,,0.0022095157323722505,0.0348486164353414
39,41,0.03823169521897762,5.8132972652487796e-08,0.8269453485661798,0.08106617117079654,,,0.0015537893916598498,0.02666472198252668
40,42,0.04114148634281523,3.4902565095365e-08,0.8659971721802299,0.08510734726589503,,,0.0010871890993053657,0.04267928491035657
41,43,0.037067523254339256,2.0932494902738063e-08,0.8326260871745701,0.0770686441337562,,,0.0007570721371721707,0.03309980042194014
42,44,0.037018561093547495,1.2541071260349613e-08,0.8699827920994057,0.08012438856900117,,,0.0016604017470426156,0.025489507726629643
