,N,average,min,max,std,5_percentile,95_percentile
24,26,9.341257011556129e-06,5.090541232146198e-07,0.00010245756749498358,2.3925141109076456e-05,5.090541232146198e-07,0.00010245756749498358
25,27,2.5622377417143273e-05,2.9155226483578657e-07,0.0020020005471134963,0.00015236023039311936,2.9155226483578657e-07,6.311710710092108e-05
26,28,9.581222973815905e-06,1.6698170048028282e-07,0.00026590144424815565,3.7943446103777405e-05,1.6698170048028282e-07,3.878298664325293e-05
27,29,6.093821559474384e-06,9.563598592174065e-08,0.0001688612979288342,2.1503049451825803e-05,9.563598592174065e-08,2.3773950725685865e-05
28,30,5.123537431537664e-06,5.477391700357826e-08,0.00010687031071383568,1.8413298586439e-05,5.477391700357826e-08,1.4541021838113659e-05
29,31,5.744472828002432e-06,3.137084806518272e-08,0.0003731525962958618,2.9553962168324096e-05,3.137084806518272e-08,1.180259008796879e-05
30,32,5.584292417485383e-07,1.796713038186565e-08,5.406564318766932e-06,1.441447815943093e-06,1.796713038186565e-08,5.406564318766932e-06
31,33,1.0951569197016434e-06,1.029037447404052e-08,2.6597616137516105e-05,4.194355753462167e-06,1.029037447404052e-08,3.287459136892015e-06
32,34,3.8558810924442165e-07,5.893640473765473e-09,1.6637963056382783e-05,1.3194377555949787e-06,5.893640473765473e-09,1.9954748866187143e-06
33,35,2.237405846011467e-07,3.3754843540079454e-09,1.0381715944381589e-05,1.064502620638489e-06,3.3754843540079454e-09,1.2092647874534448e-06
34,36,4.890594711495132e-07,1.9332524056854837e-09,4.1734376992249576e-05,3.1263873935374244e-06,1.9332524056854837e-09,7.316858305493861e-07
35,37,1.5410230028609296e-07,1.1072380944829328e-09,4.0139904855596e-06,5.711534337106457e-07,1.1072380944829328e-09,4.420707139308377e-07
36,38,5.549407472312095e-08,6.341521646468584e-10,2.4878282311350176e-06,2.5495564952283225e-07,6.341521646468584e-10,2.667200695990508e-07
37,39,9.231818329911705e-08,3.63200083098744e-10,1.0791626185384026e-05,7.749003692627471e-07,3.63200083098744e-10,1.6071151284485363e-07
38,40,1.0241249823356193e-07,2.080167942600873e-10,6.838211704503084e-06,6.902520272295906e-07,2.080167942600873e-10,9.671500666118333e-08
39,41,5.3306675271670056e-08,1.19138151965894e-10,4.322375867077295e-06,3.235613956196507e-07,1.19138151965894e-10,5.8132972652487796e-08
40,42,1.6366849594403708e-08,6.823439090259969e-11,3.601282708950842e-07,6.16024177536311e-08,6.823439090259969e-11,3.4902565095365e-08
41,43,4.268935252982246e-08,3.908011014961559e-11,1.7149697774008444e-06,2.128330109728213e-07,3.908011014961559e-11,2.2117016766372415e-07
42,44,5.187344887098394e-08,2.2382481753023168e-11,6.693325860779551e-06,4.833897754776238e-07,2.2382481753023168e-11,1.3561528468204685e-07
