,N,average,min,max,std,5_percentile,95_percentile
0,2,0.6738316799999998,0.38605511111111107,0.9999999999999999,0.25132385036124855,0.38605511111111107,0.9999999999999999
1,3,0.634248121837037,0.239868909037037,0.9999999999999999,0.2714769981631961,0.239868909037037,0.9457035757037036
2,4,0.5912825896595909,0.1490385488150123,0.9999999999999999,0.28866130578826854,0.1490385488150123,0.9794397539998023
3,5,0.5981554847833024,0.0926026183303943,0.9999999999999997,0.2810859237367562,0.0926026183303943,0.928340689273978
4,6,0.5175442687061191,0.05753709352261833,0.9970518983086363,0.30384049593789303,0.05753709352261833,0.968027629544368
5,7,0.48565608152104645,0.03574971410872019,0.9860613752032332,0.28780194076673615,0.03574971410872019,0.9229432653972047
6,8,0.5545969832457172,0.022212489032884808,0.9940282832854164,0.28012523950600654,0.13051028963956784,0.9621606509566838
7,9,0.49198094461786485,0.013801359852432426,0.9974760576021251,0.2991940423428589,0.08571651434530037,0.9225598065161787
8,10,0.5089364525707865,0.00857524492164468,0.9989448094610428,0.2884296945011849,0.06083639422952213,0.9594677935347294
9,11,0.5027785563218434,0.005328085511315228,0.9961639726081583,0.2809670637173808,0.0410468390249392,0.9272734837154039
10,12,0.47381061566528543,0.003310517131030528,0.9999913086964167,0.2793793847837084,0.10867434567740059,0.958642554378637
11,13,0.4802167572344955,0.002056934644080301,0.9950771056635174,0.27595312448773324,0.07794440665452212,0.9276394586466992
12,14,0.4586999869395745,0.001278042058855227,0.9886179549002012,0.2690481569934941,0.05537931930899513,0.8859024022146815
13,15,0.4440606355282427,0.0007940901325687144,0.9989059336505381,0.27637009020211073,0.039022138215415336,0.9312844949084287
14,16,0.4446870897056207,0.0004933946690360278,0.9971377955425321,0.2848475897981111,0.027295297616018142,0.9599256378529268
15,17,0.41335981772508634,0.0034827085038356418,0.9772783516582332,0.2697621286043101,0.06379607552537493,0.8486998050238925
16,18,0.4480436114917278,0.013104313300110665,0.9967167131639691,0.28260952183936106,0.04828717719035238,0.9053512703032657
17,19,0.4453445931993511,0.0014887724039958233,0.9983391558879497,0.2950021131581365,0.03496459939724751,0.9390113406867389
18,20,0.4106447411902943,0.0009698391358695738,0.9629537638660536,0.2976192305069697,0.02513475741556831,0.9097483790231322
19,21,0.41994725765465707,0.017949335668960453,0.9981205199703298,0.2790933362415448,0.0556727998386517,0.8733842719958235
20,22,0.4475579869347546,0.0028446878599092938,0.9873069653581308,0.2955093915024024,0.041388181406395275,0.9165187145860346
21,23,0.3963174919219966,0.001922379222489932,0.99951263317588,0.28167279109665694,0.030540336356951362,0.8838515633977146
22,24,0.441715863760741,0.0012947408748162355,0.9874845933436786,0.2843745207406334,0.0223812343752012,0.8449486160158908
23,25,0.4136828006296881,0.004414521888319622,0.9795479481070525,0.28408693157325654,0.04519408351617468,0.8932920119623704
24,26,0.4006510551850472,0.0005820003903083469,0.9959062557892094,0.2822098605291379,0.035196986070396945,0.9284959208054477
25,27,0.42912552198885784,0.002129164053898762,0.9928241095830357,0.2957164413619429,0.026336571382618433,0.9018348271749571
26,28,0.41610298448931077,2.9506201035150375e-05,0.988123556423511,0.2779669974538558,0.019580102437065143,0.8698872195503061
27,29,0.4078554288960129,0.00017199200335735383,0.9813087989095691,0.2759097291582744,0.037935790036814285,0.9095874466252055
28,30,0.359173386212289,0.003077514105727438,0.9885319073835619,0.25665016892401926,0.029817266738635974,0.7911052067156074
29,31,0.3889456413930697,0.00047411125244965736,0.9592870492939138,0.2815806232961036,0.02255264302413897,0.850162513325115
30,32,0.3917554800153145,4.983821738557624e-05,0.9735360695597397,0.2707263741771348,0.016955589467892367,0.8123921346168537
31,33,0.40157767767996616,0.00021965965200777647,0.993281718087717,0.2936397615534275,0.03285335377851128,0.9230704728067114
32,34,0.3792956482928572,0.009425031389998515,0.9751373323786249,0.2846706496057302,0.025212643669838438,0.8988664815581406
33,35,0.3729156687940145,0.002116241012154778,0.9840221656180121,0.27778492607305866,0.019234401153205717,0.8704599602735217
34,36,0.38303302728651134,0.00036278896869083085,0.9510899214727652,0.28447387665380064,0.014591299465287639,0.9067980278932967
35,37,0.382693107021541,4.575607714193988e-05,0.9848935426763538,0.27602953082742443,0.011010027101309999,0.8807264206410453
36,38,0.37474518992368727,0.0007644609272737521,0.9903850438863154,0.2871553277679706,0.02130141011792707,0.9140246911775876
37,39,0.36751707239614334,0.0019955011552853738,0.9939768184958854,0.26225295940639043,0.03775542574982803,0.8170639328918097
38,40,0.3349154124272799,0.0003811136836503685,0.9578634715354697,0.26765851112395755,0.012506685685206229,0.9206216912590544
39,41,0.35938665187045915,0.0034005818360854927,0.9865484413990097,0.2711220630853832,0.023161916501847166,0.831194157722124
40,42,0.3781248026942681,0.0007487812171690734,0.9913201581044243,0.280615694083269,0.017992353683973537,0.8730657227287012
41,43,0.3685829197266891,0.0005363112136686572,0.9873259800790076,0.286995947325061,0.01390432606896656,0.8472249230502584
42,44,0.32700920554214297,0.0003828887296995999,0.981990290794121,0.26345930684704694,0.010691937937613236,0.8118810144704649
