,N,average,min,max,std,5_percentile,95_percentile
28,30,2.5122245938993957e-20,1.6352846096383789e-37,5.0205743083522815e-18,3.541183128673066e-19,7.784780643196682e-35,2.348609044887473e-26
29,31,1.7470889220191485e-24,9.713590581251972e-39,3.0941591551168375e-22,2.18381168213664e-23,4.777974572441415e-36,1.1441728142540474e-25
30,32,2.5748563942838475e-25,5.769872805263672e-40,2.4484837549585286e-23,2.4361562473997742e-24,2.929482929037457e-37,8.360232417074824e-27
31,33,9.451028923473709e-28,3.427304446326622e-41,3.715926652493675e-26,5.799678089650368e-27,1.7943842834545598e-38,3.811044705898187e-29
32,34,7.7364876191151306e-28,2.0358188411180135e-42,1.4889879888758836e-25,1.0503949366338432e-26,1.098101489994157e-39,5.699812085147284e-31
33,35,6.060361974123414e-29,1.2092763916241002e-43,1.1457455011798233e-26,8.082893626317494e-28,6.714211970760852e-41,3.134040337983227e-30
34,36,6.5271333024290345e-28,7.183101766247156e-45,4.320640544710575e-26,5.251637302003506e-27,7.183101766247156e-45,2.2330273104417725e-31
35,37,3.5254390943806633e-29,4.266762449150812e-46,3.388988407838749e-27,3.371903532153044e-28,2.5041442053420185e-43,1.1124914879982436e-30
36,38,2.6887708857225317e-30,2.5344568947955823e-47,2.636055803779979e-28,2.6227806525745523e-29,1.527594825569872e-44,8.096732275601668e-32
37,39,2.093101167972154e-31,1.505467395508576e-48,2.034302457991487e-29,2.02401911427973e-30,9.312304279409512e-46,5.859053537153619e-33
38,40,1.6420009102240456e-32,8.942476329320943e-50,1.5582900211868952e-30,1.550352595051749e-31,5.673113005190788e-47,4.216842723905498e-34
39,41,3.0742485613718755e-32,5.311830939616641e-51,6.021542952340663e-30,4.247589059809691e-31,3.453942057436921e-48,3.0193685327608885e-35
40,42,4.826900943330057e-33,3.1552275781322853e-52,4.691699204447732e-31,4.6680922497199936e-32,2.1016046639355657e-49,2.1514448648710493e-36
41,43,1.3856799078120688e-29,1.8742051814105776e-53,2.7713214490233912e-27,1.9547148639887824e-28,1.2780312409776384e-50,6.897851441113498e-37
42,44,6.982565101741338e-34,1.1132778777578833e-54,1.3680705006190012e-31,9.650501031484203e-33,7.767793310770652e-52,4.977557294524491e-38
