,N,average,min,max,std,5_percentile,95_percentile
0,2,0.6057106292000001,0.3280234711111111,0.9999999999999999,0.2572077912752233,0.3280234711111111,0.9999999999999999
1,3,0.5450198919496918,0.18786997602103703,1.0,0.2699832138334912,0.18786997602103703,0.9219995626877038
2,4,0.5228497639466654,0.10759939759978193,1.0,0.2974415350726075,0.10759939759978193,0.9666730131510328
3,5,0.4785423326438972,0.06162576165198177,0.985760489418998,0.2745224831924753,0.06162576165198177,0.8903231080791725
4,6,0.4350922592774789,0.03529512789014502,0.9939159317790904,0.2684657369912018,0.03529512789014502,0.7892017944313484
5,7,0.41889405244508404,0.02021469624694906,0.9974004804514794,0.28729876813887567,0.02021469624694906,0.87491987230298
6,8,0.34886848315731944,0.011577630363835958,0.9869786599788539,0.2612162970817166,0.011577630363835958,0.7812886944038345
7,9,0.3625937756147423,0.006630894830380981,0.9938002873830691,0.2786145261853413,0.006630894830380981,0.8670898089992007
8,10,0.3288632612206197,0.003797734499186867,0.9806843443729845,0.2534687153687413,0.032129337811128006,0.7846049074829455
9,11,0.3302015248027758,0.0021750891388342916,0.9556445518397316,0.2619966214494593,0.020024188102712625,0.8633413284747398
10,12,0.30192965177934483,0.0012457460527816931,0.9753635971246062,0.25436543912659515,0.012397863085412873,0.7893301425613997
11,13,0.30721610028216956,0.0007134802892965017,0.9865973181228959,0.25443118596505354,0.03860496637486173,0.8619964394964289
12,14,0.27069712757388487,0.0004086339443564164,0.9709979859159874,0.23123368422144513,0.004676482773517611,0.7947260188104753
13,15,0.290558520733938,0.002852973230444671,0.9835059464616787,0.26584172460230543,0.01652929480349172,0.8621500402903285
14,16,0.2701225658779898,0.0017339896244061266,0.9674732426342114,0.24840949813304022,0.010685858472714485,0.8004185326239885
15,17,0.24803080969676375,7.677004932762172e-05,0.8632730964594287,0.24603858309175794,0.0068610233094605995,0.7297071483091185
16,18,0.2731929799669504,4.3968766251573216e-05,0.964660551912595,0.2364394989945569,0.0043783313046262,0.6532094776051642
17,19,0.20606542350543555,0.00038212375373917253,0.9408477699208359,0.21735338950477448,0.0027786707786112744,0.740835009474187
18,20,0.24316998901657336,0.00022961460195638567,0.9624418620971296,0.23359147320820672,0.0017547061197842545,0.6697000185327019
19,21,0.2240375931901156,8.260411061357642e-06,0.9393757726374852,0.2241011165635599,0.005664430734887779,0.6034026812085079
20,22,0.19455977136724095,0.000690595685374929,0.9607161637426332,0.2078453254560148,0.003715519897027897,0.6847180321294689
21,23,0.21845067941020566,2.709608709151151e-06,0.938427626964532,0.2143560334132241,0.0024230706121956386,0.6149293089039195
22,24,0.19439651861852358,0.0002677125805350205,0.8231987382210292,0.21205186460522996,0.006679386137826644,0.6985036312572891
23,25,0.2371065790813291,0.0001658627667726825,0.9970480445312766,0.22703943565717058,0.004497088041525115,0.7699206755189886
24,26,0.18087096815231496,0.0006519692945683743,0.8286016802206848,0.1925858646789329,0.0030091417760230166,0.5651578071858018
25,27,0.20592869897299054,6.311710710092108e-05,0.8751647780181253,0.21982259182039654,0.0020020005471134963,0.6488237598830107
26,28,0.18431060648254,3.878298664325293e-05,0.8338446850326767,0.197503750024114,0.0013248600890434512,0.5844779489826413
27,29,0.16676575245800238,0.0001688612979288342,0.8780200882658487,0.19270722673577373,0.0008724023587439146,0.6638536213952673
28,30,0.18712231693680803,0.0005718027148263245,0.9122304408505176,0.21116569315572253,0.0023754005783318648,0.7341052492537581
29,31,0.1523139205274445,6.742108322020219e-05,0.7941376069797672,0.18818823911291022,0.001604783331184731,0.540255180187822
30,32,0.16685703561332801,4.240642199322132e-05,0.8438341436491245,0.1823071816310679,0.003885133952045529,0.47897346851830536
31,33,0.13763709121789053,2.6597616137516105e-05,0.8838034115410661,0.17729892777928535,0.0025877420444628983,0.5591976490825443
32,34,0.16478954216050964,1.6637963056382783e-05,0.9151122272867774,0.19392682140890694,0.005719881437680638,0.634607309157188
33,35,0.1332829486166066,1.0381715944381589e-05,0.8866856489372568,0.16925142845780078,0.0012627669928112887,0.4416986825766598
34,36,0.14437759587726887,4.1734376992249576e-05,0.9166766865198029,0.17423216606097938,0.0029345338716653033,0.5191618529952451
35,37,0.12998259676767498,4.0139904855596e-06,0.8895407957151151,0.16570553524251036,0.0005818990019330261,0.46242340051379216
36,38,0.1145764318046912,1.6986369648168553e-05,0.7719476953070434,0.15215184823193162,0.0013700272686654232,0.41426100058644144
37,39,0.12057843311033092,5.911062519510336e-05,0.9405224065344222,0.16604148668669683,0.0009817553815298715,0.48211146090584267
38,40,0.13941422883317625,0.00017609951184190223,0.7801311336533637,0.17045557808443684,0.0006748152938192768,0.5549799495135201
39,41,0.13300904865924237,4.322375867077295e-06,0.8951303508023283,0.18504909691386057,0.0014991864552788457,0.5070000745466173
40,42,0.11839043328673508,2.725699519595632e-06,0.7878935249521297,0.1619592167657532,0.0003145639733890093,0.4540361008052225
41,43,0.129062780565842,2.2117016766372415e-07,0.9422791186014404,0.1716345258195095,0.0007570721371721707,0.39688026772044616
42,44,0.10395137067355462,6.693325860779551e-06,0.6994734981437728,0.14324621767652343,0.0005247873803483419,0.4666241561207507
