,N,average,min,max,std,5_percentile,95_percentile
0,2,0.37298403033333316,0.3280234711111111,0.9999999999999999,0.14351481477084968,0.3280234711111111,0.8174431955555554
1,3,0.21309760513725032,0.18786997602103703,0.6083304612912592,0.09985383272361172,0.18786997602103703,0.6083304612912592
2,4,0.15954579558430362,0.10759939759978193,0.7879792112977162,0.13284397946734575,0.10759939759978193,0.4286817112848023
3,5,0.08576192052457685,0.06162576165198177,0.29149394139098256,0.07046687690547676,0.06162576165198177,0.29149394139098256
4,6,0.0666786626808232,0.03529512789014502,0.4879239632506167,0.0728478708594556,0.03529512789014502,0.19327893046116548
5,7,0.04250857176988068,0.02021469624694906,0.3620319622407772,0.047541254453621604,0.02021469624694906,0.1257777177493208
6,8,0.029753833336473762,0.011577630363835958,0.26108839871106093,0.033920710870340126,0.011577630363835958,0.08067415742874076
7,9,0.02311483502743544,0.006630894830380981,0.41525838169484625,0.0463534926263744,0.006630894830380981,0.05115151463147577
8,10,0.01482672870780141,0.003797734499186867,0.12724022191286688,0.025699403497743394,0.003797734499186867,0.032129337811128006
9,11,0.009046846655631935,0.0021750891388342916,0.23560744968318587,0.020963656680420172,0.0021750891388342916,0.020024188102712625
10,12,0.005623808744839698,0.0012457460527816931,0.05815581318921136,0.00973444579281488,0.0012457460527816931,0.012397863085412873
11,13,0.007004119930082219,0.0007134802892965017,0.12332530257037681,0.017288284191342953,0.0007134802892965017,0.03860496637486173
12,14,0.004504015680685293,0.0004086339443564164,0.08712712692523973,0.012921062303397186,0.0004086339443564164,0.02537164986112227
13,15,0.0028862173474070345,0.00023403828106439823,0.06074107009164448,0.007186976934355612,0.00023403828106439823,0.01652929480349172
14,16,0.0025304863940517745,0.00013404152484161635,0.11741172365599867,0.009523012578547131,0.00013404152484161635,0.010685858472714485
15,17,0.0009213309860970116,7.677004932762172e-05,0.0068610233094605995,0.0018062838565935913,7.677004932762172e-05,0.0068610233094605995
16,18,0.0010962012126902898,4.3968766251573216e-05,0.06094720988783265,0.004788044318465507,4.3968766251573216e-05,0.0043783313046262
17,19,0.0005822723571837888,2.51823780578177e-05,0.012909854110039132,0.001704004816775305,2.51823780578177e-05,0.0027786707786112744
18,20,0.00040137283594271955,1.4422787326314123e-05,0.008581137178631055,0.001255694080523888,1.4422787326314123e-05,0.0017547061197842545
19,21,0.00024051524443648305,8.260411061357642e-06,0.005664430734887779,0.0007313411522385462,8.260411061357642e-06,0.0011030853506003337
20,22,0.0003559898822240037,4.7310127618749e-06,0.01443452950525725,0.0017851904473716476,4.7310127618749e-06,0.000690595685374929
21,23,0.00012913630996811519,2.709608709151151e-06,0.0024230706121956386,0.00041969394256812686,2.709608709151151e-06,0.0004307244463518226
22,24,0.00014694750119769037,1.5518832280211691e-06,0.006679386137826644,0.0007034396557595397,1.5518832280211691e-06,0.0002677125805350205
23,25,0.00010056433673689753,8.888152541286576e-07,0.004497088041525115,0.0003709859072172583,8.888152541286576e-07,0.0001658627667726825
24,26,4.718141899764343e-05,5.090541232146198e-07,0.0030091417760230166,0.00023056612535917373,5.090541232146198e-07,0.00010245756749498358
25,27,2.747461991381205e-05,2.9155226483578657e-07,0.0004171812506474836,8.220530041049055e-05,2.9155226483578657e-07,6.311710710092108e-05
26,28,2.4795048844764664e-05,1.6698170048028282e-07,0.0013248600890434512,0.0001073734342320152,1.6698170048028282e-07,5.013890952349419e-05
27,29,2.290058084103043e-05,9.563598592174065e-08,0.0008724023587439146,0.00010825655834035448,9.563598592174065e-08,2.3773950725685865e-05
28,30,2.6651232392056102e-05,5.477391700357826e-08,0.0023754005783318648,0.00017731277639423365,5.477391700357826e-08,0.00010687031071383568
29,31,1.8538261702959844e-05,3.137084806518272e-08,0.001604783331184731,0.00012182331669918993,3.137084806518272e-08,6.742108322020219e-05
30,32,7.567080940305892e-06,1.796713038186565e-08,0.0002425237118090683,3.0906332236712275e-05,1.796713038186565e-08,4.240642199322132e-05
