,n,resolution,training samples,epochs,learning rate,transforms,filters,mean accuracy,std accuracy
0,2,50,60000,30,0.001,"Sequential(
  (0): RandomVerticalFlip(p=0.5)
  (1): RandomRoll()
)",,0.5767611111111111,0.01016111111111112
